review_id,customer_id,product_id,rating,review_text,review_date
654,1623,588,5,Automated transactional reference evaluation text for product segment index tracking verification profile 654.,2023-08-17
655,174,500,4,Automated transactional reference evaluation text for product segment index tracking verification profile 655.,2021-06-03
656,2377,964,5,Automated transactional reference evaluation text for product segment index tracking verification profile 656.,2022-06-23
657,11,115,3,Automated transactional reference evaluation text for product segment index tracking verification profile 657.,2024-08-16
658,856,845,5,Automated transactional reference evaluation text for product segment index tracking verification profile 658.,2025-03-24
659,790,1290,4,Automated transactional reference evaluation text for product segment index tracking verification profile 659.,2025-10-17
660,563,204,4,Automated transactional reference evaluation text for product segment index tracking verification profile 660.,2021-10-13
661,2322,921,5,Automated transactional reference evaluation text for product segment index tracking verification profile 661.,2024-10-11
662,178,1091,2,Automated transactional reference evaluation text for product segment index tracking verification profile 662.,2021-10-24
663,1971,987,4,Automated transactional reference evaluation text for product segment index tracking verification profile 663.,2025-04-18
664,1822,357,3,Automated transactional reference evaluation text for product segment index tracking verification profile 664.,2022-07-16
665,1373,1463,1,Automated transactional reference evaluation text for product segment index tracking verification profile 665.,2025-03-04
666,335,70,4,Automated transactional reference evaluation text for product segment index tracking verification profile 666.,2024-08-04
667,1359,1187,4,Automated transactional reference evaluation text for product segment index tracking verification profile 667.,2023-09-26
668,1946,1362,5,Automated transactional reference evaluation text for product segment index tracking verification profile 668.,2023-10-23
669,1164,657,2,Automated transactional reference evaluation text for product segment index tracking verification profile 669.,2024-04-29
670,536,785,2,Automated transactional reference evaluation text for product segment index tracking verification profile 670.,2023-06-14
