id,site_id,name,utm_code,started_at,ended_at
629,315,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_315_1,2026-05-29 08:00:54,2026-06-06 11:59:37
630,315,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_315_2,2026-05-29 12:51:48,2026-06-07 22:11:26
631,316,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_316_1,2026-06-04 15:19:49,2026-06-13 04:21:51
632,316,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_316_2,2026-06-03 05:40:01,2026-06-11 11:53:25
633,317,Campaign Linkedin EMAIL Q3,utm_source=linkedin&utm_medium=email&utm_campaign=run_317_1,2026-06-06 03:03:28,
634,317,Campaign Linkedin DISPLAY Q2,utm_source=linkedin&utm_medium=display&utm_campaign=run_317_2,2026-06-04 20:49:58,2026-06-13 02:26:00
635,318,Campaign Google SOCIAL Q3,utm_source=google&utm_medium=social&utm_campaign=run_318_1,2026-05-28 19:45:01,2026-06-02 13:45:04
636,318,Campaign Partner CPC Q3,utm_source=partner&utm_medium=cpc&utm_campaign=run_318_2,2026-06-03 07:44:24,2026-06-07 12:38:27
637,319,Campaign Twitter SOCIAL Q3,utm_source=twitter&utm_medium=social&utm_campaign=run_319_1,2026-06-06 19:51:54,
638,319,Campaign Google DISPLAY Q1,utm_source=google&utm_medium=display&utm_campaign=run_319_2,2026-06-08 10:43:19,
639,320,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_320_1,2026-06-02 03:14:59,
640,320,Campaign Twitter SOCIAL Q2,utm_source=twitter&utm_medium=social&utm_campaign=run_320_2,2026-06-06 14:00:09,2026-06-14 01:15:31
641,321,Campaign Partner SOCIAL Q3,utm_source=partner&utm_medium=social&utm_campaign=run_321_1,2026-06-07 09:56:18,2026-06-13 18:28:39
642,321,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_321_2,2026-06-05 12:19:05,2026-06-15 03:10:12
643,322,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_322_1,2026-06-06 13:14:43,2026-06-14 01:45:15
644,322,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_322_2,2026-05-31 21:22:35,2026-06-10 03:08:03
645,323,Campaign Newsletter AFFILIATE Q3,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_323_1,2026-06-07 22:43:06,2026-06-17 01:49:02
646,323,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_323_2,2026-06-06 09:52:24,2026-06-16 01:38:40
647,324,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_324_1,2026-05-30 03:51:41,
648,324,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_324_2,2026-06-09 11:27:31,2026-06-15 12:03:02
649,325,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_325_1,2026-06-02 10:18:07,2026-06-08 14:24:43
650,325,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_325_2,2026-05-28 16:12:32,
651,326,Campaign Twitter CPC Q3,utm_source=twitter&utm_medium=cpc&utm_campaign=run_326_1,2026-06-01 09:08:09,
652,326,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_326_2,2026-06-07 18:38:16,2026-06-13 01:22:45
653,327,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_327_1,2026-06-03 03:10:23,2026-06-09 19:39:39
654,327,Campaign Facebook AFFILIATE Q2,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_327_2,2026-05-31 11:55:04,2026-06-09 03:16:49
655,328,Campaign Partner CPC Q1,utm_source=partner&utm_medium=cpc&utm_campaign=run_328_1,2026-05-30 10:04:06,
656,328,Campaign Google EMAIL Q1,utm_source=google&utm_medium=email&utm_campaign=run_328_2,2026-06-04 19:51:47,
657,329,Campaign Facebook DISPLAY Q4,utm_source=facebook&utm_medium=display&utm_campaign=run_329_1,2026-05-31 12:09:00,
658,329,Campaign Newsletter SOCIAL Q1,utm_source=newsletter&utm_medium=social&utm_campaign=run_329_2,2026-06-09 15:46:35,
659,330,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_330_1,2026-06-05 19:52:19,2026-06-09 19:31:00
660,330,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_330_2,2026-05-29 04:58:05,
661,331,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_331_1,2026-06-05 12:31:07,
662,331,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_331_2,2026-05-31 12:40:03,2026-06-07 00:20:18
663,332,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_332_1,2026-06-02 10:16:29,
664,332,Campaign Linkedin SOCIAL Q2,utm_source=linkedin&utm_medium=social&utm_campaign=run_332_2,2026-06-08 04:59:27,2026-06-15 07:16:07
665,333,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_333_1,2026-06-02 06:56:40,
666,333,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_333_2,2026-06-03 10:57:52,2026-06-09 13:21:21
667,334,Campaign Newsletter EMAIL Q2,utm_source=newsletter&utm_medium=email&utm_campaign=run_334_1,2026-06-02 05:51:01,
668,334,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_334_2,2026-06-07 16:33:18,2026-06-13 02:38:27
669,335,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_335_1,2026-06-01 12:57:49,2026-06-10 22:10:25
670,335,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_335_2,2026-06-03 01:50:14,
671,336,Campaign Google DISPLAY Q2,utm_source=google&utm_medium=display&utm_campaign=run_336_1,2026-05-29 04:32:01,2026-06-06 17:09:21
672,336,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_336_2,2026-06-01 09:44:16,2026-06-08 10:42:27
673,337,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_337_1,2026-06-05 02:52:24,
674,337,Campaign Linkedin SOCIAL Q1,utm_source=linkedin&utm_medium=social&utm_campaign=run_337_2,2026-05-31 09:49:26,2026-06-09 13:56:05
675,338,Campaign Google DISPLAY Q3,utm_source=google&utm_medium=display&utm_campaign=run_338_1,2026-06-03 13:55:39,2026-06-06 22:06:44
676,338,Campaign Google CPC Q2,utm_source=google&utm_medium=cpc&utm_campaign=run_338_2,2026-06-02 23:18:42,
677,339,Campaign Twitter DISPLAY Q3,utm_source=twitter&utm_medium=display&utm_campaign=run_339_1,2026-06-08 23:06:07,2026-06-13 12:37:45
678,339,Campaign Google SOCIAL Q1,utm_source=google&utm_medium=social&utm_campaign=run_339_2,2026-06-04 00:13:55,
679,340,Campaign Partner SOCIAL Q2,utm_source=partner&utm_medium=social&utm_campaign=run_340_1,2026-06-06 07:52:40,2026-06-10 19:44:43
680,340,Campaign Newsletter SOCIAL Q3,utm_source=newsletter&utm_medium=social&utm_campaign=run_340_2,2026-06-02 13:12:41,2026-06-07 23:04:42
681,341,Campaign Facebook AFFILIATE Q3,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_341_1,2026-05-29 05:33:33,
682,341,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_341_2,2026-06-01 00:56:21,2026-06-10 11:51:51
683,342,Campaign Newsletter DISPLAY Q1,utm_source=newsletter&utm_medium=display&utm_campaign=run_342_1,2026-06-02 07:52:21,2026-06-08 23:50:19
684,342,Campaign Linkedin SOCIAL Q3,utm_source=linkedin&utm_medium=social&utm_campaign=run_342_2,2026-05-29 19:27:29,2026-06-02 06:06:09
685,343,Campaign Facebook CPC Q2,utm_source=facebook&utm_medium=cpc&utm_campaign=run_343_1,2026-06-08 17:28:26,
686,343,Campaign Newsletter AFFILIATE Q2,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_343_2,2026-06-08 23:49:49,2026-06-18 15:54:48
687,344,Campaign Facebook EMAIL Q3,utm_source=facebook&utm_medium=email&utm_campaign=run_344_1,2026-05-31 23:24:43,2026-06-10 15:00:21
688,344,Campaign Linkedin SOCIAL Q3,utm_source=linkedin&utm_medium=social&utm_campaign=run_344_2,2026-06-07 06:12:51,
689,345,Campaign Google AFFILIATE Q4,utm_source=google&utm_medium=affiliate&utm_campaign=run_345_1,2026-05-30 09:49:32,
690,345,Campaign Partner CPC Q2,utm_source=partner&utm_medium=cpc&utm_campaign=run_345_2,2026-06-07 10:56:01,
691,346,Campaign Linkedin EMAIL Q2,utm_source=linkedin&utm_medium=email&utm_campaign=run_346_1,2026-06-08 09:44:32,2026-06-18 04:26:06
692,346,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_346_2,2026-05-28 22:57:46,
693,347,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_347_1,2026-06-08 16:32:43,
694,347,Campaign Facebook SOCIAL Q1,utm_source=facebook&utm_medium=social&utm_campaign=run_347_2,2026-05-29 20:20:59,2026-06-03 04:28:45
695,348,Campaign Google AFFILIATE Q2,utm_source=google&utm_medium=affiliate&utm_campaign=run_348_1,2026-06-06 00:28:31,
696,348,Campaign Linkedin CPC Q2,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_348_2,2026-06-07 21:41:08,2026-06-15 14:59:19
697,349,Campaign Linkedin EMAIL Q2,utm_source=linkedin&utm_medium=email&utm_campaign=run_349_1,2026-06-01 14:06:01,
698,349,Campaign Facebook EMAIL Q2,utm_source=facebook&utm_medium=email&utm_campaign=run_349_2,2026-05-31 09:09:13,2026-06-06 04:38:30
699,350,Campaign Partner CPC Q4,utm_source=partner&utm_medium=cpc&utm_campaign=run_350_1,2026-06-04 21:22:30,2026-06-10 18:50:38
700,350,Campaign Facebook SOCIAL Q3,utm_source=facebook&utm_medium=social&utm_campaign=run_350_2,2026-06-08 04:40:31,2026-06-11 08:13:45
701,351,Campaign Twitter EMAIL Q3,utm_source=twitter&utm_medium=email&utm_campaign=run_351_1,2026-06-08 19:50:56,
702,351,Campaign Linkedin EMAIL Q4,utm_source=linkedin&utm_medium=email&utm_campaign=run_351_2,2026-05-29 04:50:25,
703,352,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_352_1,2026-06-04 02:32:01,
704,352,Campaign Linkedin EMAIL Q4,utm_source=linkedin&utm_medium=email&utm_campaign=run_352_2,2026-06-03 05:31:43,2026-06-10 17:51:27
705,353,Campaign Linkedin SOCIAL Q4,utm_source=linkedin&utm_medium=social&utm_campaign=run_353_1,2026-06-02 02:13:57,2026-06-09 14:18:27
706,353,Campaign Facebook DISPLAY Q1,utm_source=facebook&utm_medium=display&utm_campaign=run_353_2,2026-06-03 14:29:17,
707,354,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_354_1,2026-06-07 15:37:17,2026-06-12 08:16:20
708,354,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_354_2,2026-06-02 15:02:03,2026-06-08 07:35:32
709,355,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_355_1,2026-06-09 02:48:34,2026-06-16 23:47:44
710,355,Campaign Partner EMAIL Q2,utm_source=partner&utm_medium=email&utm_campaign=run_355_2,2026-05-30 02:57:13,2026-06-08 01:02:32
711,356,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_356_1,2026-06-03 02:20:25,2026-06-07 09:18:13
712,356,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_356_2,2026-06-08 18:37:37,
713,357,Campaign Linkedin CPC Q3,utm_source=linkedin&utm_medium=cpc&utm_campaign=run_357_1,2026-05-29 14:37:37,
714,357,Campaign Twitter DISPLAY Q2,utm_source=twitter&utm_medium=display&utm_campaign=run_357_2,2026-06-07 14:19:16,2026-06-10 20:14:28
715,358,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_358_1,2026-06-08 19:52:03,2026-06-12 22:50:29
716,358,Campaign Facebook SOCIAL Q4,utm_source=facebook&utm_medium=social&utm_campaign=run_358_2,2026-06-06 20:46:49,2026-06-09 22:11:03
717,359,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_359_1,2026-06-04 08:55:33,
718,359,Campaign Facebook CPC Q3,utm_source=facebook&utm_medium=cpc&utm_campaign=run_359_2,2026-05-29 18:39:43,2026-06-06 01:51:01
719,360,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_360_1,2026-05-29 21:02:36,2026-06-05 00:04:58
720,360,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_360_2,2026-06-08 04:06:08,
721,361,Campaign Facebook DISPLAY Q1,utm_source=facebook&utm_medium=display&utm_campaign=run_361_1,2026-06-02 21:42:11,
722,361,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_361_2,2026-06-06 10:33:32,
723,362,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_362_1,2026-05-30 13:26:25,2026-06-09 03:34:34
724,362,Campaign Partner DISPLAY Q4,utm_source=partner&utm_medium=display&utm_campaign=run_362_2,2026-05-29 19:20:54,2026-06-08 11:52:40
725,363,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_363_1,2026-06-05 15:47:19,2026-06-10 12:12:49
726,363,Campaign Linkedin SOCIAL Q3,utm_source=linkedin&utm_medium=social&utm_campaign=run_363_2,2026-05-31 19:03:52,2026-06-05 18:10:32
727,364,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_364_1,2026-06-05 18:46:27,
728,364,Campaign Google CPC Q2,utm_source=google&utm_medium=cpc&utm_campaign=run_364_2,2026-06-03 06:02:23,2026-06-09 18:20:08
729,365,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_365_1,2026-06-08 13:35:25,2026-06-15 23:11:06
730,365,Campaign Linkedin DISPLAY Q3,utm_source=linkedin&utm_medium=display&utm_campaign=run_365_2,2026-06-08 00:35:14,2026-06-13 16:22:07
731,366,Campaign Facebook EMAIL Q1,utm_source=facebook&utm_medium=email&utm_campaign=run_366_1,2026-06-01 05:02:50,
732,366,Campaign Google SOCIAL Q1,utm_source=google&utm_medium=social&utm_campaign=run_366_2,2026-05-31 14:32:17,2026-06-09 22:35:59
733,367,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_367_1,2026-05-29 20:23:30,2026-06-07 03:40:12
734,367,Campaign Twitter EMAIL Q4,utm_source=twitter&utm_medium=email&utm_campaign=run_367_2,2026-05-31 00:07:41,2026-06-05 06:08:43
735,368,Campaign Linkedin DISPLAY Q4,utm_source=linkedin&utm_medium=display&utm_campaign=run_368_1,2026-06-09 01:00:11,
736,368,Campaign Partner AFFILIATE Q2,utm_source=partner&utm_medium=affiliate&utm_campaign=run_368_2,2026-06-05 10:49:36,
737,369,Campaign Linkedin SOCIAL Q3,utm_source=linkedin&utm_medium=social&utm_campaign=run_369_1,2026-06-09 10:19:06,2026-06-17 18:34:24
738,369,Campaign Facebook DISPLAY Q3,utm_source=facebook&utm_medium=display&utm_campaign=run_369_2,2026-06-04 05:03:46,
739,370,Campaign Twitter AFFILIATE Q3,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_370_1,2026-06-09 05:57:11,
740,370,Campaign Newsletter CPC Q1,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_370_2,2026-06-03 11:48:12,2026-06-13 09:08:50
741,371,Campaign Newsletter SOCIAL Q2,utm_source=newsletter&utm_medium=social&utm_campaign=run_371_1,2026-06-02 12:56:33,2026-06-11 10:17:48
742,371,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_371_2,2026-05-31 22:46:53,
743,372,Campaign Newsletter CPC Q3,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_372_1,2026-06-01 02:51:41,
744,372,Campaign Google DISPLAY Q1,utm_source=google&utm_medium=display&utm_campaign=run_372_2,2026-06-01 08:54:48,
745,373,Campaign Partner AFFILIATE Q3,utm_source=partner&utm_medium=affiliate&utm_campaign=run_373_1,2026-06-04 18:39:20,2026-06-10 11:13:21
746,373,Campaign Twitter AFFILIATE Q1,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_373_2,2026-06-04 19:32:59,2026-06-11 20:37:19
747,374,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_374_1,2026-06-02 10:07:40,
748,374,Campaign Google EMAIL Q4,utm_source=google&utm_medium=email&utm_campaign=run_374_2,2026-06-04 03:20:37,
749,375,Campaign Google CPC Q4,utm_source=google&utm_medium=cpc&utm_campaign=run_375_1,2026-06-02 22:49:40,2026-06-06 18:31:46
750,375,Campaign Facebook SOCIAL Q1,utm_source=facebook&utm_medium=social&utm_campaign=run_375_2,2026-06-06 07:48:01,2026-06-15 22:28:04
751,376,Campaign Partner AFFILIATE Q1,utm_source=partner&utm_medium=affiliate&utm_campaign=run_376_1,2026-05-30 09:50:10,
752,376,Campaign Linkedin AFFILIATE Q4,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_376_2,2026-06-04 20:49:42,
753,377,Campaign Facebook AFFILIATE Q4,utm_source=facebook&utm_medium=affiliate&utm_campaign=run_377_1,2026-06-05 11:34:38,
754,377,Campaign Google AFFILIATE Q4,utm_source=google&utm_medium=affiliate&utm_campaign=run_377_2,2026-06-09 01:03:51,
755,378,Campaign Google CPC Q3,utm_source=google&utm_medium=cpc&utm_campaign=run_378_1,2026-06-08 22:49:26,2026-06-13 10:38:35
756,378,Campaign Google EMAIL Q2,utm_source=google&utm_medium=email&utm_campaign=run_378_2,2026-06-09 08:23:39,
757,379,Campaign Partner EMAIL Q3,utm_source=partner&utm_medium=email&utm_campaign=run_379_1,2026-05-28 22:10:28,
758,379,Campaign Google SOCIAL Q4,utm_source=google&utm_medium=social&utm_campaign=run_379_2,2026-05-31 06:11:55,
759,380,Campaign Facebook CPC Q1,utm_source=facebook&utm_medium=cpc&utm_campaign=run_380_1,2026-06-07 01:04:47,2026-06-11 18:56:04
760,380,Campaign Partner EMAIL Q1,utm_source=partner&utm_medium=email&utm_campaign=run_380_2,2026-06-08 14:12:51,
761,381,Campaign Facebook CPC Q2,utm_source=facebook&utm_medium=cpc&utm_campaign=run_381_1,2026-05-29 15:13:49,
762,381,Campaign Newsletter EMAIL Q4,utm_source=newsletter&utm_medium=email&utm_campaign=run_381_2,2026-06-02 14:26:59,2026-06-09 19:14:10
763,382,Campaign Partner EMAIL Q4,utm_source=partner&utm_medium=email&utm_campaign=run_382_1,2026-05-30 05:37:26,2026-06-03 07:20:26
764,382,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_382_2,2026-06-05 07:19:05,
765,383,Campaign Google CPC Q1,utm_source=google&utm_medium=cpc&utm_campaign=run_383_1,2026-06-06 08:49:39,
766,383,Campaign Twitter SOCIAL Q1,utm_source=twitter&utm_medium=social&utm_campaign=run_383_2,2026-05-31 23:31:16,2026-06-08 15:12:49
767,384,Campaign Twitter SOCIAL Q4,utm_source=twitter&utm_medium=social&utm_campaign=run_384_1,2026-06-03 10:51:03,
768,384,Campaign Partner CPC Q1,utm_source=partner&utm_medium=cpc&utm_campaign=run_384_2,2026-06-06 06:20:33,2026-06-13 19:58:49
769,385,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_385_1,2026-06-02 13:39:11,
770,385,Campaign Facebook CPC Q4,utm_source=facebook&utm_medium=cpc&utm_campaign=run_385_2,2026-06-06 19:00:49,
771,386,Campaign Newsletter DISPLAY Q2,utm_source=newsletter&utm_medium=display&utm_campaign=run_386_1,2026-06-03 13:39:07,2026-06-12 23:05:33
772,386,Campaign Partner AFFILIATE Q4,utm_source=partner&utm_medium=affiliate&utm_campaign=run_386_2,2026-06-03 01:26:26,2026-06-11 08:28:51
773,387,Campaign Newsletter EMAIL Q1,utm_source=newsletter&utm_medium=email&utm_campaign=run_387_1,2026-06-06 22:36:34,2026-06-13 20:24:54
774,387,Campaign Twitter CPC Q1,utm_source=twitter&utm_medium=cpc&utm_campaign=run_387_2,2026-06-06 18:02:35,2026-06-10 22:32:09
775,388,Campaign Google DISPLAY Q4,utm_source=google&utm_medium=display&utm_campaign=run_388_1,2026-06-02 03:25:53,2026-06-09 08:19:59
776,388,Campaign Newsletter AFFILIATE Q1,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_388_2,2026-06-04 07:32:49,
777,389,Campaign Twitter CPC Q2,utm_source=twitter&utm_medium=cpc&utm_campaign=run_389_1,2026-06-03 08:02:47,2026-06-10 16:42:37
778,389,Campaign Google EMAIL Q2,utm_source=google&utm_medium=email&utm_campaign=run_389_2,2026-06-01 04:53:59,2026-06-10 12:20:09
779,390,Campaign Newsletter CPC Q1,utm_source=newsletter&utm_medium=cpc&utm_campaign=run_390_1,2026-06-01 08:03:45,
780,390,Campaign Newsletter DISPLAY Q4,utm_source=newsletter&utm_medium=display&utm_campaign=run_390_2,2026-06-06 05:16:54,
781,391,Campaign Newsletter AFFILIATE Q2,utm_source=newsletter&utm_medium=affiliate&utm_campaign=run_391_1,2026-06-02 16:33:38,2026-06-06 18:13:26
782,391,Campaign Facebook EMAIL Q4,utm_source=facebook&utm_medium=email&utm_campaign=run_391_2,2026-06-03 01:05:58,
783,392,Campaign Twitter CPC Q4,utm_source=twitter&utm_medium=cpc&utm_campaign=run_392_1,2026-05-29 13:43:05,
784,392,Campaign Linkedin AFFILIATE Q1,utm_source=linkedin&utm_medium=affiliate&utm_campaign=run_392_2,2026-06-06 16:03:38,
785,393,Campaign Twitter EMAIL Q2,utm_source=twitter&utm_medium=email&utm_campaign=run_393_1,2026-06-05 10:54:33,2026-06-13 10:18:45
786,393,Campaign Twitter AFFILIATE Q4,utm_source=twitter&utm_medium=affiliate&utm_campaign=run_393_2,2026-05-31 08:17:26,2026-06-06 06:43:28
