id,product_id,variant_sku,color,size,price_cents,weight_grams
1624,460,PROD-934-0460-VAR5,Slate Gray,S,25737,3001
1625,461,PROD-626-0461-VAR1,Black,L,19479,3052
1626,461,PROD-626-0461-VAR2,Crimson,One-Size,19479,4481
1627,461,PROD-626-0461-VAR3,Slate Gray,L,19979,4395
1628,461,PROD-626-0461-VAR4,Olive Green,S,20979,3812
1629,462,PROD-205-0462-VAR1,Silver,L,2382,1057
1630,462,PROD-205-0462-VAR2,Silver,L,5382,2165
1631,462,PROD-205-0462-VAR3,Slate Gray,L,2382,3417
1632,462,PROD-205-0462-VAR4,White,XS,3882,2357
1633,462,PROD-205-0462-VAR5,Silver,M,5382,293
1634,463,PROD-488-0463-VAR1,Black,M,15466,1159
1635,463,PROD-488-0463-VAR2,Black,L,14966,911
1636,464,PROD-626-0464-VAR1,Crimson,S,9952,712
1637,464,PROD-626-0464-VAR2,Silver,XL,9452,1227
1638,465,PROD-469-0465-VAR1,Olive Green,XXL,26044,575
1639,465,PROD-469-0465-VAR2,Crimson,XL,24544,1536
1640,465,PROD-469-0465-VAR3,White,XL,24544,3889
1641,465,PROD-469-0465-VAR4,Navy Blue,S,26044,2658
1642,465,PROD-469-0465-VAR5,Black,L,23544,1864
1643,466,PROD-767-0466-VAR1,Black,L,16061,1075
1644,466,PROD-767-0466-VAR2,White,M,17561,1406
1645,466,PROD-767-0466-VAR3,Black,XXL,17561,3790
1646,466,PROD-767-0466-VAR4,Olive Green,M,16561,3262
1647,466,PROD-767-0466-VAR5,Slate Gray,L,16061,1309
1648,467,PROD-950-0467-VAR1,Silver,One-Size,19345,1477
1649,467,PROD-950-0467-VAR2,Olive Green,L,19345,3278
1650,467,PROD-950-0467-VAR3,White,One-Size,19345,796
1651,467,PROD-950-0467-VAR4,Black,One-Size,16345,3207
1652,468,PROD-772-0468-VAR1,Black,M,15093,375
1653,468,PROD-772-0468-VAR2,Olive Green,M,15593,3727
1654,468,PROD-772-0468-VAR3,Navy Blue,XS,16593,2808
1655,468,PROD-772-0468-VAR4,Slate Gray,S,15593,2107
1656,468,PROD-772-0468-VAR5,Navy Blue,M,15093,224
1657,469,PROD-734-0469-VAR1,Slate Gray,XL,1104,1691
1658,469,PROD-734-0469-VAR2,Black,M,1604,2824
1659,469,PROD-734-0469-VAR3,White,XL,4104,2645
1660,470,PROD-658-0470-VAR1,Slate Gray,XS,20892,1818
1661,470,PROD-658-0470-VAR2,Black,XL,19392,2146
1662,471,PROD-586-0471-VAR1,Silver,XS,19373,1027
1663,471,PROD-586-0471-VAR2,Olive Green,M,17873,1350
1664,472,PROD-680-0472-VAR1,Crimson,XXL,20669,2971
1665,472,PROD-680-0472-VAR2,Navy Blue,L,20669,1846
1666,472,PROD-680-0472-VAR3,Silver,XL,18169,3846
1667,473,PROD-902-0473-VAR1,Crimson,S,7084,1326
1668,473,PROD-902-0473-VAR2,Navy Blue,XS,8584,4158
1669,473,PROD-902-0473-VAR3,Navy Blue,XS,7584,2625
1670,473,PROD-902-0473-VAR4,Silver,XXL,8584,2241
1671,473,PROD-902-0473-VAR5,Slate Gray,XXL,8584,3151
1672,474,PROD-359-0474-VAR1,Crimson,M,12113,1617
1673,474,PROD-359-0474-VAR2,Olive Green,XXL,14613,3243
1674,475,PROD-783-0475-VAR1,Black,M,4379,981
1675,475,PROD-783-0475-VAR2,Crimson,XXL,1379,2835
1676,475,PROD-783-0475-VAR3,White,L,1379,307
1677,475,PROD-783-0475-VAR4,Crimson,XXL,1879,2301
1678,475,PROD-783-0475-VAR5,Olive Green,M,2879,1159
1679,476,PROD-859-0476-VAR1,Slate Gray,One-Size,15264,3939
1680,476,PROD-859-0476-VAR2,Olive Green,L,16764,425
1681,476,PROD-859-0476-VAR3,Navy Blue,XXL,18264,2766
1682,476,PROD-859-0476-VAR4,Black,L,16764,4414
1683,476,PROD-859-0476-VAR5,Slate Gray,XXL,15264,4419
1684,477,PROD-956-0477-VAR1,Silver,XL,19175,884
1685,477,PROD-956-0477-VAR2,White,L,19175,4272
1686,477,PROD-956-0477-VAR3,Olive Green,XS,18675,4420
1687,477,PROD-956-0477-VAR4,Silver,XXL,19175,240
1688,477,PROD-956-0477-VAR5,Black,XL,18675,510
1689,478,PROD-363-0478-VAR1,Crimson,L,25990,1644
1690,478,PROD-363-0478-VAR2,Navy Blue,S,22990,4146
1691,478,PROD-363-0478-VAR3,White,XS,25990,1900
1692,479,PROD-979-0479-VAR1,Silver,XS,11785,3635
1693,479,PROD-979-0479-VAR2,Silver,XS,12285,750
1694,479,PROD-979-0479-VAR3,Black,S,13285,1824
1695,479,PROD-979-0479-VAR4,Slate Gray,One-Size,11785,1419
1696,480,PROD-776-0480-VAR1,White,L,14348,3326
1697,480,PROD-776-0480-VAR2,Silver,L,11848,1730
1698,480,PROD-776-0480-VAR3,Olive Green,L,12848,2025
1699,481,PROD-755-0481-VAR1,White,XXL,23663,1342
1700,481,PROD-755-0481-VAR2,Olive Green,XS,23663,3764
1701,481,PROD-755-0481-VAR3,White,XS,20663,1066
1702,481,PROD-755-0481-VAR4,White,XXL,23663,1215
1703,482,PROD-732-0482-VAR1,Slate Gray,M,1413,4270
1704,482,PROD-732-0482-VAR2,Olive Green,M,4413,687
1705,482,PROD-732-0482-VAR3,Silver,One-Size,1413,3362
1706,482,PROD-732-0482-VAR4,Silver,One-Size,1413,215
1707,482,PROD-732-0482-VAR5,White,M,1913,2521
1708,483,PROD-622-0483-VAR1,Slate Gray,XXL,19936,1458
1709,483,PROD-622-0483-VAR2,Olive Green,XXL,19936,3147
1710,483,PROD-622-0483-VAR3,Silver,S,18436,2635
1711,484,PROD-604-0484-VAR1,White,XS,14750,3126
1712,484,PROD-604-0484-VAR2,Black,L,15750,629
1713,484,PROD-604-0484-VAR3,Silver,S,14750,2304
1714,485,PROD-902-0485-VAR1,Slate Gray,XL,2378,3973
1715,485,PROD-902-0485-VAR2,Olive Green,M,2878,3652
1716,485,PROD-902-0485-VAR3,Silver,XS,2378,3304
1717,485,PROD-902-0485-VAR4,Silver,L,2378,3522
1718,485,PROD-902-0485-VAR5,Navy Blue,One-Size,5378,2006
1719,486,PROD-704-0486-VAR1,Olive Green,One-Size,16991,914
1720,486,PROD-704-0486-VAR2,Slate Gray,XL,16991,3062
1721,487,PROD-335-0487-VAR1,White,XXL,4643,889
1722,487,PROD-335-0487-VAR2,White,M,4143,2104
1723,487,PROD-335-0487-VAR3,Crimson,XS,4143,1525
1724,487,PROD-335-0487-VAR4,Navy Blue,L,5643,894
1725,487,PROD-335-0487-VAR5,Olive Green,XXL,4643,1626
1726,488,PROD-624-0488-VAR1,Navy Blue,XXL,19441,2369
1727,488,PROD-624-0488-VAR2,White,XL,18441,2379
1728,489,PROD-136-0489-VAR1,Silver,One-Size,22947,2193
1729,489,PROD-136-0489-VAR2,Slate Gray,M,23947,1593
1730,489,PROD-136-0489-VAR3,White,One-Size,23947,1490
1731,489,PROD-136-0489-VAR4,Slate Gray,S,22947,3982
1732,489,PROD-136-0489-VAR5,Crimson,XL,22947,4391
1733,490,PROD-105-0490-VAR1,Slate Gray,XL,24467,3120
1734,490,PROD-105-0490-VAR2,White,XL,25967,1265
1735,491,PROD-629-0491-VAR1,Navy Blue,One-Size,10917,1810
1736,491,PROD-629-0491-VAR2,Silver,L,10917,3300
1737,491,PROD-629-0491-VAR3,Olive Green,M,12417,2259
1738,492,PROD-848-0492-VAR1,Silver,S,15690,3386
1739,492,PROD-848-0492-VAR2,Crimson,XS,17190,4352
1740,492,PROD-848-0492-VAR3,Olive Green,M,17190,2235
1741,493,PROD-524-0493-VAR1,Crimson,One-Size,3590,1889
1742,493,PROD-524-0493-VAR2,Olive Green,S,5090,3573
1743,493,PROD-524-0493-VAR3,White,XL,2090,3376
1744,494,PROD-678-0494-VAR1,Crimson,XS,26787,3422
1745,494,PROD-678-0494-VAR2,Silver,M,23787,3696
1746,494,PROD-678-0494-VAR3,Silver,S,23787,225
1747,495,PROD-624-0495-VAR1,Slate Gray,S,20573,3428
1748,495,PROD-624-0495-VAR2,Black,S,17573,627
1749,495,PROD-624-0495-VAR3,Black,XS,17573,741
1750,495,PROD-624-0495-VAR4,White,One-Size,18073,3088
1751,495,PROD-624-0495-VAR5,Crimson,XL,20573,3779
1752,496,PROD-818-0496-VAR1,White,M,2264,1481
1753,496,PROD-818-0496-VAR2,Navy Blue,One-Size,4764,830
1754,496,PROD-818-0496-VAR3,Silver,XL,2264,2003
1755,497,PROD-908-0497-VAR1,Navy Blue,L,3175,2626
1756,497,PROD-908-0497-VAR2,White,L,4175,4067
1757,497,PROD-908-0497-VAR3,Crimson,One-Size,3175,912
1758,498,PROD-699-0498-VAR1,White,XL,16416,2780
1759,498,PROD-699-0498-VAR2,White,L,14916,1814
1760,499,PROD-890-0499-VAR1,Slate Gray,XXL,18968,3789
1761,499,PROD-890-0499-VAR2,Navy Blue,XL,18968,3653
1762,499,PROD-890-0499-VAR3,White,M,17468,2487
1763,499,PROD-890-0499-VAR4,White,S,18968,1033
1764,499,PROD-890-0499-VAR5,Black,S,18968,2580
1765,500,PROD-890-0500-VAR1,White,L,4456,3612
1766,500,PROD-890-0500-VAR2,White,One-Size,4956,1935
1767,500,PROD-890-0500-VAR3,Olive Green,M,4456,3430
1768,500,PROD-890-0500-VAR4,White,One-Size,4956,3838
1769,501,PROD-716-0501-VAR1,Navy Blue,XL,9701,500
1770,501,PROD-716-0501-VAR2,White,S,8701,1409
1771,501,PROD-716-0501-VAR3,Crimson,One-Size,9701,225
1772,501,PROD-716-0501-VAR4,Crimson,One-Size,9701,4344
1773,501,PROD-716-0501-VAR5,Olive Green,XS,8701,1962
1774,502,PROD-574-0502-VAR1,White,One-Size,19815,3746
1775,502,PROD-574-0502-VAR2,Crimson,XXL,18815,4424
1776,502,PROD-574-0502-VAR3,Silver,XXL,21315,2038
1777,502,PROD-574-0502-VAR4,Slate Gray,XL,19815,1887
1778,503,PROD-797-0503-VAR1,Crimson,XL,16011,2559
1779,503,PROD-797-0503-VAR2,Silver,One-Size,13011,2688
1780,503,PROD-797-0503-VAR3,Silver,M,13511,3539
1781,503,PROD-797-0503-VAR4,Black,S,14511,348
1782,503,PROD-797-0503-VAR5,Crimson,XS,13011,1943
1783,504,PROD-871-0504-VAR1,Olive Green,S,15453,701
1784,504,PROD-871-0504-VAR2,Crimson,One-Size,13953,4066
1785,505,PROD-440-0505-VAR1,Navy Blue,M,13172,655
1786,505,PROD-440-0505-VAR2,Olive Green,M,13172,1220
1787,505,PROD-440-0505-VAR3,Crimson,S,10672,2162
1788,506,PROD-445-0506-VAR1,Olive Green,XL,2631,781
1789,506,PROD-445-0506-VAR2,Crimson,M,2631,2298
1790,506,PROD-445-0506-VAR3,Crimson,M,3131,3133
1791,506,PROD-445-0506-VAR4,Silver,XL,5631,2172
1792,507,PROD-747-0507-VAR1,White,XL,11923,4365
1793,507,PROD-747-0507-VAR2,Silver,M,13423,912
1794,507,PROD-747-0507-VAR3,Crimson,XS,10923,4323
1795,507,PROD-747-0507-VAR4,White,XL,11923,800
1796,508,PROD-129-0508-VAR1,Olive Green,One-Size,6007,3083
1797,508,PROD-129-0508-VAR2,White,XXL,6507,543
1798,509,PROD-797-0509-VAR1,Crimson,XXL,25712,1839
1799,509,PROD-797-0509-VAR2,Black,S,25712,399
1800,510,PROD-443-0510-VAR1,White,S,15409,1177
1801,510,PROD-443-0510-VAR2,Olive Green,S,16909,3382
1802,510,PROD-443-0510-VAR3,White,M,15409,2269
1803,511,PROD-350-0511-VAR1,Slate Gray,XL,25738,1783
1804,511,PROD-350-0511-VAR2,White,XXL,23238,2322
1805,511,PROD-350-0511-VAR3,Navy Blue,L,23238,1845
1806,511,PROD-350-0511-VAR4,Navy Blue,XL,22738,3721
1807,511,PROD-350-0511-VAR5,White,XS,23238,1600
1808,512,PROD-308-0512-VAR1,Slate Gray,S,19050,155
1809,512,PROD-308-0512-VAR2,Crimson,One-Size,20550,1498
1810,512,PROD-308-0512-VAR3,Crimson,One-Size,22050,3832
1811,512,PROD-308-0512-VAR4,White,S,22050,658
1812,512,PROD-308-0512-VAR5,Crimson,XXL,19550,3398
1813,513,PROD-590-0513-VAR1,Olive Green,One-Size,9722,2602
1814,513,PROD-590-0513-VAR2,White,XXL,12222,1521
1815,514,PROD-674-0514-VAR1,Black,M,19944,1134
1816,514,PROD-674-0514-VAR2,Crimson,XXL,18444,4253
1817,514,PROD-674-0514-VAR3,Navy Blue,L,18444,4278
1818,514,PROD-674-0514-VAR4,Silver,L,18444,1939
1819,515,PROD-177-0515-VAR1,Slate Gray,XXL,8553,1002
1820,515,PROD-177-0515-VAR2,Silver,XL,7053,2365
1821,515,PROD-177-0515-VAR3,Navy Blue,XL,10053,1755
1822,515,PROD-177-0515-VAR4,Silver,L,7053,3368
1823,516,PROD-385-0516-VAR1,Slate Gray,S,18614,3924
1824,516,PROD-385-0516-VAR2,Black,One-Size,17114,959
1825,517,PROD-394-0517-VAR1,Black,XXL,14480,700
1826,517,PROD-394-0517-VAR2,White,One-Size,12980,2519
1827,517,PROD-394-0517-VAR3,Navy Blue,M,12980,181
1828,518,PROD-385-0518-VAR1,Olive Green,XL,2412,1988
1829,518,PROD-385-0518-VAR2,Silver,L,2412,1384
1830,518,PROD-385-0518-VAR3,Silver,One-Size,2412,3359
1831,518,PROD-385-0518-VAR4,Black,M,5412,2302
1832,518,PROD-385-0518-VAR5,Crimson,S,3912,846
1833,519,PROD-629-0519-VAR1,Silver,M,4521,1056
1834,519,PROD-629-0519-VAR2,Olive Green,M,1521,878
1835,520,PROD-803-0520-VAR1,Black,XXL,22645,2411
1836,520,PROD-803-0520-VAR2,Black,XXL,22645,948
1837,520,PROD-803-0520-VAR3,Olive Green,M,22645,1996
1838,520,PROD-803-0520-VAR4,Olive Green,L,22645,3865
1839,521,PROD-101-0521-VAR1,Navy Blue,One-Size,23846,3838
1840,521,PROD-101-0521-VAR2,Navy Blue,One-Size,24846,929
1841,522,PROD-483-0522-VAR1,Crimson,S,18216,4357
1842,522,PROD-483-0522-VAR2,Black,XS,18216,2916
1843,523,PROD-865-0523-VAR1,Navy Blue,XXL,4519,3856
1844,523,PROD-865-0523-VAR2,Black,M,5519,200
1845,523,PROD-865-0523-VAR3,Olive Green,XXL,4019,2743
1846,523,PROD-865-0523-VAR4,Slate Gray,L,7019,870
1847,523,PROD-865-0523-VAR5,Slate Gray,L,5519,3011
1848,524,PROD-389-0524-VAR1,Black,L,15902,3319
1849,524,PROD-389-0524-VAR2,Olive Green,M,15402,4416
1850,524,PROD-389-0524-VAR3,Olive Green,L,15402,1107
1851,525,PROD-155-0525-VAR1,Navy Blue,One-Size,14053,704
1852,525,PROD-155-0525-VAR2,White,XS,12553,1840
1853,526,PROD-480-0526-VAR1,Navy Blue,S,18249,2609
1854,526,PROD-480-0526-VAR2,Olive Green,M,18249,999
1855,526,PROD-480-0526-VAR3,Olive Green,XS,17749,2554
1856,526,PROD-480-0526-VAR4,Black,XL,17749,1010
1857,527,PROD-198-0527-VAR1,Silver,One-Size,19827,3964
1858,527,PROD-198-0527-VAR2,Navy Blue,M,21327,3175
1859,527,PROD-198-0527-VAR3,Slate Gray,L,18827,2604
1860,527,PROD-198-0527-VAR4,Olive Green,XXL,21327,3925
1861,528,PROD-155-0528-VAR1,Navy Blue,XS,8645,374
1862,528,PROD-155-0528-VAR2,Black,M,6145,737
1863,529,PROD-998-0529-VAR1,Slate Gray,XXL,24476,994
1864,529,PROD-998-0529-VAR2,Olive Green,M,23476,1006
1865,529,PROD-998-0529-VAR3,Silver,One-Size,25976,2002
1866,529,PROD-998-0529-VAR4,Olive Green,XL,25976,2771
1867,530,PROD-480-0530-VAR1,Silver,XXL,20110,4200
1868,530,PROD-480-0530-VAR2,Slate Gray,XS,20110,765
1869,530,PROD-480-0530-VAR3,Olive Green,XXL,17610,4279
1870,530,PROD-480-0530-VAR4,Silver,XL,18610,3452
1871,531,PROD-833-0531-VAR1,Black,XL,11089,1477
1872,531,PROD-833-0531-VAR2,Silver,One-Size,13589,3971
1873,531,PROD-833-0531-VAR3,Olive Green,S,13589,2455
1874,531,PROD-833-0531-VAR4,Navy Blue,XL,12089,4309
1875,531,PROD-833-0531-VAR5,Black,M,10589,3305
1876,532,PROD-421-0532-VAR1,Olive Green,XS,7039,3185
1877,532,PROD-421-0532-VAR2,Olive Green,S,6539,4370
1878,532,PROD-421-0532-VAR3,Black,L,6539,3751
1879,533,PROD-902-0533-VAR1,Silver,L,17123,3013
1880,533,PROD-902-0533-VAR2,Olive Green,M,16623,2284
1881,533,PROD-902-0533-VAR3,Olive Green,L,16623,2936
1882,533,PROD-902-0533-VAR4,Silver,L,18123,3089
1883,533,PROD-902-0533-VAR5,Slate Gray,XS,17123,1405
1884,534,PROD-628-0534-VAR1,Silver,One-Size,5420,2203
1885,534,PROD-628-0534-VAR2,Navy Blue,XXL,3920,1844
1886,534,PROD-628-0534-VAR3,Silver,S,3920,206
1887,534,PROD-628-0534-VAR4,Olive Green,M,3920,3899
1888,534,PROD-628-0534-VAR5,Crimson,M,6920,1777
1889,535,PROD-831-0535-VAR1,Slate Gray,L,5587,2975
1890,535,PROD-831-0535-VAR2,Navy Blue,XS,5587,4022
1891,535,PROD-831-0535-VAR3,Crimson,S,6087,1423
1892,535,PROD-831-0535-VAR4,Slate Gray,XL,5587,4468
1893,536,PROD-806-0536-VAR1,Black,S,5165,3081
1894,536,PROD-806-0536-VAR2,White,S,6665,4147
1895,536,PROD-806-0536-VAR3,Crimson,One-Size,4165,1977
1896,536,PROD-806-0536-VAR4,Silver,S,4165,3364
1897,536,PROD-806-0536-VAR5,Slate Gray,XL,3665,1824
1898,537,PROD-497-0537-VAR1,Black,L,25652,3837
1899,537,PROD-497-0537-VAR2,Black,XXL,27152,1101
1900,537,PROD-497-0537-VAR3,Black,L,24652,1677
1901,537,PROD-497-0537-VAR4,Black,One-Size,25652,3563
1902,538,PROD-209-0538-VAR1,Olive Green,XXL,22454,1943
1903,538,PROD-209-0538-VAR2,Crimson,XL,19454,4430
1904,538,PROD-209-0538-VAR3,Slate Gray,XS,19954,3571
1905,538,PROD-209-0538-VAR4,Crimson,XL,22454,2399
1906,538,PROD-209-0538-VAR5,Slate Gray,XS,20954,1458
1907,539,PROD-800-0539-VAR1,White,XS,18561,1317
1908,539,PROD-800-0539-VAR2,Silver,XXL,16061,4300
1909,539,PROD-800-0539-VAR3,Black,One-Size,18561,585
1910,539,PROD-800-0539-VAR4,Black,XL,17061,2986
1911,540,PROD-501-0540-VAR1,Slate Gray,XL,2423,3802
1912,540,PROD-501-0540-VAR2,Slate Gray,One-Size,1923,651
1913,540,PROD-501-0540-VAR3,Navy Blue,S,4923,1695
1914,540,PROD-501-0540-VAR4,Olive Green,One-Size,4923,1621
1915,540,PROD-501-0540-VAR5,Slate Gray,S,3423,1379
1916,541,PROD-951-0541-VAR1,Crimson,XXL,3220,559
1917,541,PROD-951-0541-VAR2,Silver,XXL,4220,3801
1918,541,PROD-951-0541-VAR3,Slate Gray,M,4220,1157
1919,541,PROD-951-0541-VAR4,Crimson,One-Size,3220,4378
1920,542,PROD-478-0542-VAR1,Olive Green,L,3285,3702
1921,542,PROD-478-0542-VAR2,Black,M,3785,1929
1922,542,PROD-478-0542-VAR3,Black,L,4785,1676
1923,543,PROD-616-0543-VAR1,Slate Gray,XL,24303,2823
1924,543,PROD-616-0543-VAR2,Silver,XXL,25803,464
1925,544,PROD-422-0544-VAR1,Black,S,15156,1329
1926,544,PROD-422-0544-VAR2,Olive Green,XL,15156,2238
1927,544,PROD-422-0544-VAR3,Olive Green,One-Size,15156,2692
1928,545,PROD-991-0545-VAR1,Navy Blue,S,12240,3880
1929,545,PROD-991-0545-VAR2,Olive Green,M,12740,1807
1930,546,PROD-980-0546-VAR1,Slate Gray,One-Size,11203,3897
1931,546,PROD-980-0546-VAR2,Silver,XS,8203,1098
1932,546,PROD-980-0546-VAR3,Silver,XL,8203,1696
1933,546,PROD-980-0546-VAR4,White,XS,9703,702
1934,547,PROD-504-0547-VAR1,Crimson,S,2488,2656
1935,547,PROD-504-0547-VAR2,Olive Green,One-Size,2488,651
1936,547,PROD-504-0547-VAR3,Olive Green,XS,2988,1193
1937,548,PROD-903-0548-VAR1,White,M,17943,2069
1938,548,PROD-903-0548-VAR2,Navy Blue,S,18443,879
1939,548,PROD-903-0548-VAR3,Olive Green,One-Size,19443,4337
1940,549,PROD-781-0549-VAR1,Navy Blue,One-Size,15839,305
1941,549,PROD-781-0549-VAR2,Crimson,XXL,13339,224
1942,549,PROD-781-0549-VAR3,Crimson,S,15839,2743
1943,549,PROD-781-0549-VAR4,White,XS,14339,4035
1944,549,PROD-781-0549-VAR5,Crimson,XS,12839,3706
1945,550,PROD-736-0550-VAR1,Olive Green,L,12384,2819
1946,550,PROD-736-0550-VAR2,White,XL,13884,2304
1947,550,PROD-736-0550-VAR3,Olive Green,One-Size,12884,1871
1948,550,PROD-736-0550-VAR4,Navy Blue,XXL,15384,2292
1949,551,PROD-773-0551-VAR1,Crimson,L,17167,616
1950,551,PROD-773-0551-VAR2,White,XS,16167,2335
1951,551,PROD-773-0551-VAR3,Slate Gray,L,15667,2362
1952,551,PROD-773-0551-VAR4,White,XXL,18667,3000
1953,552,PROD-963-0552-VAR1,White,L,16498,3300
1954,552,PROD-963-0552-VAR2,Navy Blue,M,16498,2406
1955,552,PROD-963-0552-VAR3,Slate Gray,XS,16498,2292
1956,553,PROD-949-0553-VAR1,Silver,One-Size,5701,4240
1957,553,PROD-949-0553-VAR2,Black,XL,5701,3476
1958,553,PROD-949-0553-VAR3,White,L,8701,658
1959,553,PROD-949-0553-VAR4,Silver,One-Size,8701,3503
1960,553,PROD-949-0553-VAR5,Silver,XXL,6201,2757
1961,554,PROD-761-0554-VAR1,White,L,6631,3053
1962,554,PROD-761-0554-VAR2,Silver,S,8131,2103
1963,554,PROD-761-0554-VAR3,White,M,6631,2006
1964,555,PROD-927-0555-VAR1,Olive Green,L,17097,3802
1965,555,PROD-927-0555-VAR2,Slate Gray,XL,18597,3176
1966,555,PROD-927-0555-VAR3,Black,S,18597,856
1967,555,PROD-927-0555-VAR4,Crimson,XL,18597,3577
1968,556,PROD-130-0556-VAR1,Silver,M,6071,1479
1969,556,PROD-130-0556-VAR2,Slate Gray,M,6071,4130
1970,556,PROD-130-0556-VAR3,White,XL,7571,4170
1971,556,PROD-130-0556-VAR4,White,M,7571,4452
1972,556,PROD-130-0556-VAR5,Silver,XL,7571,1801
1973,557,PROD-835-0557-VAR1,Black,L,14359,1203
1974,557,PROD-835-0557-VAR2,Slate Gray,XL,12859,1060
1975,557,PROD-835-0557-VAR3,Navy Blue,M,15859,3849
1976,557,PROD-835-0557-VAR4,Olive Green,L,14359,2804
1977,558,PROD-133-0558-VAR1,Navy Blue,XXL,19196,2427
1978,558,PROD-133-0558-VAR2,Slate Gray,XL,19696,2972
1979,558,PROD-133-0558-VAR3,Slate Gray,XS,22196,1085
1980,559,PROD-180-0559-VAR1,Black,One-Size,24392,4286
1981,559,PROD-180-0559-VAR2,Crimson,S,26892,1875
1982,559,PROD-180-0559-VAR3,Black,M,25392,2630
1983,559,PROD-180-0559-VAR4,Silver,M,25392,884
1984,559,PROD-180-0559-VAR5,Silver,L,23892,1939
1985,560,PROD-348-0560-VAR1,Crimson,One-Size,25291,1761
1986,560,PROD-348-0560-VAR2,Silver,XL,25291,3763
1987,560,PROD-348-0560-VAR3,Slate Gray,M,25291,1337
1988,561,PROD-314-0561-VAR1,White,XXL,19530,1681
1989,561,PROD-314-0561-VAR2,Olive Green,M,20530,1338
1990,561,PROD-314-0561-VAR3,Slate Gray,XS,19030,3228
1991,562,PROD-115-0562-VAR1,Silver,M,16222,3688
1992,562,PROD-115-0562-VAR2,Slate Gray,XL,19222,611
1993,562,PROD-115-0562-VAR3,Black,XL,16222,4050
1994,562,PROD-115-0562-VAR4,Slate Gray,XS,16222,936
1995,563,PROD-781-0563-VAR1,Black,L,6140,1271
1996,563,PROD-781-0563-VAR2,Crimson,XXL,4640,942
1997,564,PROD-741-0564-VAR1,Olive Green,XL,4016,2851
1998,564,PROD-741-0564-VAR2,Black,L,5516,944
1999,564,PROD-741-0564-VAR3,Slate Gray,One-Size,3016,3213
2000,564,PROD-741-0564-VAR4,White,XXL,5516,2100
2001,564,PROD-741-0564-VAR5,Navy Blue,S,3016,1707
2002,565,PROD-918-0565-VAR1,Crimson,One-Size,17607,2369
2003,565,PROD-918-0565-VAR2,Silver,XL,20107,3931
2004,566,PROD-524-0566-VAR1,Black,XL,6852,638
2005,566,PROD-524-0566-VAR2,White,M,3852,3884
2006,566,PROD-524-0566-VAR3,Crimson,XXL,6852,3700
2007,566,PROD-524-0566-VAR4,Black,XL,4352,3841
2008,566,PROD-524-0566-VAR5,Black,XL,4352,1673
2009,567,PROD-257-0567-VAR1,Navy Blue,S,23753,1672
2010,567,PROD-257-0567-VAR2,Crimson,M,24253,2448
2011,568,PROD-330-0568-VAR1,Black,XXL,5063,1619
2012,568,PROD-330-0568-VAR2,Olive Green,One-Size,5063,3925
2013,568,PROD-330-0568-VAR3,Slate Gray,XL,3563,3812
2014,568,PROD-330-0568-VAR4,Navy Blue,L,2563,3191
2015,569,PROD-787-0569-VAR1,White,L,7918,1538
2016,569,PROD-787-0569-VAR2,Black,S,10918,3463
2017,569,PROD-787-0569-VAR3,Silver,L,8418,3039
2018,569,PROD-787-0569-VAR4,Navy Blue,M,9418,3703
2019,569,PROD-787-0569-VAR5,White,M,9418,2718
2020,570,PROD-212-0570-VAR1,Navy Blue,XXL,7801,323
2021,570,PROD-212-0570-VAR2,White,S,5301,1130
2022,571,PROD-324-0571-VAR1,Crimson,S,27327,3778
2023,571,PROD-324-0571-VAR2,Crimson,XXL,24827,2489
2024,571,PROD-324-0571-VAR3,Crimson,XS,24327,3097
2025,571,PROD-324-0571-VAR4,Black,XL,24827,3217
2026,571,PROD-324-0571-VAR5,Olive Green,One-Size,25827,3145
2027,572,PROD-267-0572-VAR1,Navy Blue,S,20931,3934
2028,572,PROD-267-0572-VAR2,Silver,XXL,20931,1892
2029,572,PROD-267-0572-VAR3,Black,L,19431,3522
2030,572,PROD-267-0572-VAR4,Black,XXL,19431,159
2031,573,PROD-631-0573-VAR1,Olive Green,XS,10055,2041
2032,573,PROD-631-0573-VAR2,White,One-Size,8555,2355
2033,573,PROD-631-0573-VAR3,Navy Blue,XL,10055,4188
2034,573,PROD-631-0573-VAR4,Slate Gray,XL,10055,2194
2035,573,PROD-631-0573-VAR5,Slate Gray,M,10055,385
2036,574,PROD-459-0574-VAR1,Navy Blue,XXL,21519,3068
2037,574,PROD-459-0574-VAR2,Olive Green,M,21019,1800
2038,574,PROD-459-0574-VAR3,Olive Green,M,21019,4250
2039,575,PROD-789-0575-VAR1,Crimson,M,14521,3309
2040,575,PROD-789-0575-VAR2,Crimson,One-Size,12021,713
2041,576,PROD-333-0576-VAR1,Slate Gray,L,17785,260
2042,576,PROD-333-0576-VAR2,Crimson,XS,17285,3201
2043,576,PROD-333-0576-VAR3,Olive Green,XS,17285,3737
2044,576,PROD-333-0576-VAR4,White,XS,17285,2294
2045,577,PROD-577-0577-VAR1,Silver,XS,14396,3480
2046,577,PROD-577-0577-VAR2,Crimson,XL,13396,4045
2047,577,PROD-577-0577-VAR3,Black,XL,14396,3645
2048,577,PROD-577-0577-VAR4,White,S,15896,4098
2049,577,PROD-577-0577-VAR5,Crimson,S,12896,2221
2050,578,PROD-682-0578-VAR1,Slate Gray,S,15288,1035
2051,578,PROD-682-0578-VAR2,White,S,17788,3188
2052,578,PROD-682-0578-VAR3,Black,One-Size,17788,1386
