id,product_id,attr_key,attr_value
2833,1406,Country of Origin,Imported
2834,1407,Water Resistance,30m Atmospheric
2835,1407,Warranty,2 Year Manufacturer
2836,1408,Country of Origin,Imported
2837,1409,Warranty,1 Year Limited
2838,1409,Water Resistance,None
2839,1410,Water Resistance,30m Atmospheric
2840,1410,Country of Origin,Imported
2841,1411,Warranty,Lifetime Warranty
2842,1411,Water Resistance,IP67 Certified
2843,1412,Country of Origin,Imported
2844,1412,Warranty,2 Year Manufacturer
2845,1413,Water Resistance,30m Atmospheric
2846,1414,Water Resistance,None
2847,1414,Country of Origin,Imported
2848,1414,Eco-Friendly,No
2849,1415,Water Resistance,30m Atmospheric
2850,1415,Eco-Friendly,No
2851,1416,Water Resistance,IP67 Certified
2852,1417,Country of Origin,Assembled in USA
2853,1417,Eco-Friendly,No
2854,1417,Warranty,2 Year Manufacturer
2855,1418,Water Resistance,None
2856,1418,Warranty,Lifetime Warranty
2857,1419,Water Resistance,None
2858,1420,Material,Stainless Steel
2859,1420,Warranty,Lifetime Warranty
2860,1420,Water Resistance,IP67 Certified
2861,1421,Eco-Friendly,Yes
2862,1421,Water Resistance,30m Atmospheric
2863,1422,Material,100% Cotton
2864,1422,Warranty,1 Year Limited
2865,1423,Material,Aluminum
2866,1424,Water Resistance,30m Atmospheric
2867,1424,Material,Premium Leather
2868,1425,Water Resistance,30m Atmospheric
2869,1425,Country of Origin,Assembled in USA
2870,1425,Eco-Friendly,Yes
2871,1426,Country of Origin,Imported
2872,1426,Water Resistance,None
2873,1427,Material,Stainless Steel
2874,1428,Material,Recycled Plastic
2875,1428,Warranty,2 Year Manufacturer
2876,1428,Country of Origin,Assembled in USA
2877,1429,Eco-Friendly,No
2878,1429,Material,Recycled Plastic
2879,1429,Warranty,2 Year Manufacturer
2880,1430,Eco-Friendly,Yes
2881,1430,Material,Stainless Steel
2882,1431,Country of Origin,Assembled in USA
2883,1432,Water Resistance,IP67 Certified
2884,1432,Country of Origin,Imported
2885,1432,Warranty,Lifetime Warranty
2886,1433,Water Resistance,None
2887,1433,Country of Origin,Assembled in USA
2888,1433,Eco-Friendly,No
2889,1434,Water Resistance,None
2890,1435,Water Resistance,30m Atmospheric
2891,1435,Country of Origin,Assembled in USA
2892,1436,Material,Premium Leather
2893,1436,Country of Origin,Imported
2894,1437,Eco-Friendly,Yes
2895,1437,Water Resistance,None
2896,1437,Material,Premium Leather
2897,1438,Warranty,2 Year Manufacturer
2898,1438,Material,Recycled Plastic
2899,1438,Country of Origin,Imported
2900,1439,Eco-Friendly,Yes
2901,1440,Material,100% Cotton
2902,1441,Eco-Friendly,No
2903,1441,Warranty,Lifetime Warranty
2904,1441,Country of Origin,Imported
2905,1442,Country of Origin,Assembled in USA
2906,1442,Warranty,2 Year Manufacturer
2907,1443,Eco-Friendly,No
2908,1444,Material,Stainless Steel
2909,1444,Eco-Friendly,Yes
2910,1444,Warranty,2 Year Manufacturer
2911,1445,Warranty,Lifetime Warranty
2912,1446,Country of Origin,Assembled in USA
2913,1447,Warranty,2 Year Manufacturer
2914,1447,Country of Origin,Assembled in USA
2915,1448,Water Resistance,None
2916,1449,Warranty,Lifetime Warranty
2917,1449,Country of Origin,Assembled in USA
2918,1449,Material,100% Cotton
2919,1450,Water Resistance,30m Atmospheric
2920,1450,Eco-Friendly,No
2921,1450,Material,Recycled Plastic
2922,1451,Warranty,1 Year Limited
2923,1451,Eco-Friendly,Yes
2924,1452,Water Resistance,IP67 Certified
2925,1452,Eco-Friendly,Yes
2926,1453,Eco-Friendly,Yes
2927,1453,Warranty,Lifetime Warranty
2928,1454,Eco-Friendly,No
2929,1454,Material,Premium Leather
2930,1454,Water Resistance,None
2931,1455,Warranty,1 Year Limited
2932,1456,Eco-Friendly,Yes
2933,1456,Water Resistance,IP67 Certified
2934,1457,Warranty,Lifetime Warranty
2935,1457,Country of Origin,Assembled in USA
2936,1457,Eco-Friendly,Yes
2937,1458,Water Resistance,30m Atmospheric
2938,1458,Warranty,2 Year Manufacturer
2939,1458,Eco-Friendly,Yes
2940,1459,Material,Aluminum
2941,1459,Water Resistance,IP67 Certified
2942,1459,Warranty,2 Year Manufacturer
2943,1460,Eco-Friendly,Yes
2944,1461,Eco-Friendly,Yes
2945,1462,Warranty,2 Year Manufacturer
2946,1462,Water Resistance,30m Atmospheric
2947,1463,Warranty,1 Year Limited
2948,1463,Country of Origin,Imported
2949,1463,Eco-Friendly,No
2950,1464,Water Resistance,30m Atmospheric
2951,1464,Warranty,2 Year Manufacturer
2952,1464,Eco-Friendly,No
2953,1465,Material,Stainless Steel
2954,1465,Country of Origin,Assembled in USA
2955,1466,Country of Origin,Assembled in USA
2956,1466,Material,Stainless Steel
2957,1467,Water Resistance,IP67 Certified
2958,1467,Material,Recycled Plastic
2959,1467,Country of Origin,Assembled in USA
2960,1468,Eco-Friendly,Yes
2961,1469,Material,100% Cotton
2962,1469,Warranty,2 Year Manufacturer
2963,1469,Water Resistance,IP67 Certified
2964,1470,Material,100% Cotton
2965,1470,Eco-Friendly,No
2966,1471,Eco-Friendly,Yes
2967,1471,Material,Stainless Steel
2968,1472,Water Resistance,30m Atmospheric
2969,1472,Country of Origin,Imported
2970,1473,Warranty,2 Year Manufacturer
2971,1474,Country of Origin,Imported
2972,1474,Warranty,2 Year Manufacturer
2973,1474,Material,100% Cotton
2974,1475,Water Resistance,30m Atmospheric
2975,1476,Eco-Friendly,Yes
2976,1477,Water Resistance,None
2977,1478,Water Resistance,30m Atmospheric
2978,1478,Eco-Friendly,Yes
2979,1479,Country of Origin,Imported
2980,1479,Warranty,Lifetime Warranty
2981,1479,Material,Stainless Steel
2982,1480,Material,Premium Leather
2983,1480,Country of Origin,Imported
2984,1480,Warranty,Lifetime Warranty
2985,1481,Water Resistance,None
2986,1481,Eco-Friendly,Yes
2987,1482,Material,100% Cotton
2988,1482,Water Resistance,30m Atmospheric
2989,1482,Country of Origin,Imported
2990,1483,Material,Premium Leather
2991,1483,Eco-Friendly,Yes
2992,1484,Eco-Friendly,No
2993,1484,Material,Recycled Plastic
2994,1485,Material,Stainless Steel
2995,1485,Eco-Friendly,Yes
2996,1486,Country of Origin,Imported
2997,1486,Material,Recycled Plastic
2998,1486,Eco-Friendly,Yes
2999,1487,Eco-Friendly,No
3000,1488,Country of Origin,Assembled in USA
3001,1488,Warranty,1 Year Limited
3002,1488,Water Resistance,None
3003,1489,Warranty,2 Year Manufacturer
3004,1489,Country of Origin,Imported
3005,1490,Eco-Friendly,Yes
3006,1490,Water Resistance,None
3007,1490,Warranty,Lifetime Warranty
3008,1491,Eco-Friendly,No
3009,1491,Material,Recycled Plastic
3010,1491,Country of Origin,Imported
3011,1492,Eco-Friendly,No
3012,1492,Country of Origin,Imported
3013,1493,Material,Stainless Steel
3014,1493,Warranty,1 Year Limited
3015,1493,Water Resistance,30m Atmospheric
3016,1494,Eco-Friendly,No
3017,1494,Warranty,2 Year Manufacturer
3018,1494,Water Resistance,None
3019,1495,Material,Recycled Plastic
3020,1495,Warranty,Lifetime Warranty
3021,1495,Water Resistance,None
3022,1496,Material,Recycled Plastic
3023,1496,Warranty,1 Year Limited
3024,1497,Eco-Friendly,No
3025,1497,Country of Origin,Imported
3026,1498,Water Resistance,IP67 Certified
3027,1499,Warranty,1 Year Limited
3028,1499,Water Resistance,IP67 Certified
3029,1499,Country of Origin,Assembled in USA
3030,1500,Country of Origin,Imported
3031,1500,Material,Recycled Plastic
3032,1500,Water Resistance,30m Atmospheric
3033,1501,Warranty,1 Year Limited
3034,1502,Warranty,1 Year Limited
3035,1502,Material,Recycled Plastic
3036,1503,Water Resistance,None
3037,1503,Country of Origin,Assembled in USA
3038,1503,Material,100% Cotton
3039,1504,Warranty,Lifetime Warranty
3040,1505,Warranty,1 Year Limited
3041,1505,Eco-Friendly,No
3042,1505,Country of Origin,Imported
3043,1506,Eco-Friendly,No
3044,1506,Warranty,1 Year Limited
3045,1507,Country of Origin,Imported
3046,1507,Eco-Friendly,No
3047,1507,Material,100% Cotton
3048,1508,Country of Origin,Imported
3049,1508,Eco-Friendly,Yes
3050,1509,Eco-Friendly,No
3051,1509,Country of Origin,Assembled in USA
3052,1509,Warranty,1 Year Limited
3053,1510,Material,Aluminum
3054,1510,Country of Origin,Assembled in USA
3055,1510,Eco-Friendly,No
3056,1511,Warranty,Lifetime Warranty
3057,1511,Country of Origin,Imported
3058,1512,Water Resistance,30m Atmospheric
3059,1513,Warranty,Lifetime Warranty
3060,1513,Eco-Friendly,Yes
3061,1513,Water Resistance,None
3062,1514,Water Resistance,30m Atmospheric
3063,1514,Material,Recycled Plastic
3064,1514,Warranty,1 Year Limited
3065,1515,Material,Recycled Plastic
3066,1515,Water Resistance,30m Atmospheric
3067,1516,Water Resistance,None
3068,1517,Eco-Friendly,No
3069,1517,Water Resistance,30m Atmospheric
3070,1517,Country of Origin,Imported
3071,1518,Material,Premium Leather
3072,1518,Water Resistance,IP67 Certified
3073,1519,Material,Aluminum
3074,1519,Eco-Friendly,Yes
3075,1519,Warranty,1 Year Limited
3076,1520,Eco-Friendly,Yes
3077,1520,Water Resistance,30m Atmospheric
3078,1521,Warranty,Lifetime Warranty
3079,1522,Eco-Friendly,Yes
3080,1522,Material,Stainless Steel
3081,1522,Water Resistance,30m Atmospheric
3082,1523,Eco-Friendly,No
3083,1524,Warranty,2 Year Manufacturer
3084,1524,Water Resistance,None
3085,1525,Country of Origin,Imported
3086,1525,Material,Premium Leather
3087,1525,Warranty,1 Year Limited
3088,1526,Eco-Friendly,No
3089,1527,Eco-Friendly,No
3090,1527,Water Resistance,30m Atmospheric
3091,1528,Country of Origin,Assembled in USA
3092,1529,Eco-Friendly,No
3093,1529,Country of Origin,Assembled in USA
3094,1529,Warranty,Lifetime Warranty
3095,1530,Warranty,Lifetime Warranty
3096,1530,Water Resistance,None
3097,1530,Country of Origin,Assembled in USA
3098,1531,Country of Origin,Assembled in USA
3099,1531,Water Resistance,IP67 Certified
3100,1531,Warranty,Lifetime Warranty
3101,1532,Material,Stainless Steel
3102,1532,Country of Origin,Assembled in USA
3103,1532,Water Resistance,30m Atmospheric
3104,1533,Material,100% Cotton
3105,1533,Country of Origin,Imported
3106,1534,Water Resistance,30m Atmospheric
3107,1534,Country of Origin,Imported
3108,1535,Country of Origin,Imported
3109,1535,Water Resistance,None
3110,1535,Eco-Friendly,Yes
3111,1536,Country of Origin,Assembled in USA
3112,1537,Warranty,1 Year Limited
3113,1537,Water Resistance,None
3114,1537,Eco-Friendly,No
3115,1538,Country of Origin,Imported
3116,1538,Eco-Friendly,Yes
3117,1538,Material,100% Cotton
3118,1539,Warranty,2 Year Manufacturer
3119,1540,Water Resistance,30m Atmospheric
3120,1541,Material,Aluminum
3121,1541,Warranty,1 Year Limited
3122,1541,Water Resistance,30m Atmospheric
3123,1542,Country of Origin,Imported
3124,1542,Material,100% Cotton
3125,1543,Eco-Friendly,Yes
3126,1543,Material,Aluminum
3127,1544,Eco-Friendly,Yes
3128,1544,Water Resistance,IP67 Certified
3129,1544,Country of Origin,Assembled in USA
3130,1545,Country of Origin,Imported
3131,1546,Material,Premium Leather
3132,1547,Material,Stainless Steel
3133,1548,Warranty,Lifetime Warranty
3134,1548,Country of Origin,Imported
3135,1548,Material,Premium Leather
3136,1549,Water Resistance,None
3137,1549,Material,100% Cotton
3138,1549,Warranty,2 Year Manufacturer
3139,1550,Warranty,2 Year Manufacturer
3140,1551,Water Resistance,None
3141,1551,Material,100% Cotton
3142,1551,Eco-Friendly,No
3143,1552,Warranty,2 Year Manufacturer
3144,1552,Material,Premium Leather
3145,1552,Country of Origin,Assembled in USA
3146,1553,Material,Premium Leather
3147,1553,Warranty,1 Year Limited
3148,1553,Country of Origin,Assembled in USA
3149,1554,Eco-Friendly,No
3150,1554,Material,Recycled Plastic
3151,1555,Country of Origin,Assembled in USA
3152,1555,Warranty,2 Year Manufacturer
3153,1556,Warranty,2 Year Manufacturer
3154,1557,Water Resistance,30m Atmospheric
3155,1557,Material,Stainless Steel
3156,1558,Country of Origin,Imported
3157,1558,Eco-Friendly,No
3158,1558,Warranty,Lifetime Warranty
3159,1559,Material,Aluminum
3160,1559,Water Resistance,IP67 Certified
3161,1559,Country of Origin,Imported
3162,1560,Warranty,Lifetime Warranty
3163,1560,Water Resistance,None
3164,1560,Eco-Friendly,No
3165,1561,Material,Stainless Steel
3166,1561,Water Resistance,30m Atmospheric
3167,1561,Warranty,2 Year Manufacturer
3168,1562,Country of Origin,Imported
3169,1562,Water Resistance,IP67 Certified
3170,1563,Warranty,2 Year Manufacturer
3171,1564,Eco-Friendly,Yes
3172,1564,Material,Premium Leather
3173,1564,Water Resistance,None
3174,1565,Eco-Friendly,No
3175,1565,Material,100% Cotton
3176,1565,Warranty,Lifetime Warranty
3177,1566,Country of Origin,Assembled in USA
3178,1566,Warranty,Lifetime Warranty
3179,1566,Water Resistance,30m Atmospheric
3180,1567,Eco-Friendly,No
3181,1567,Water Resistance,30m Atmospheric
3182,1567,Material,100% Cotton
3183,1568,Material,Recycled Plastic
3184,1568,Water Resistance,None
3185,1568,Country of Origin,Assembled in USA
3186,1569,Country of Origin,Imported
3187,1569,Water Resistance,None
3188,1570,Water Resistance,30m Atmospheric
3189,1571,Warranty,Lifetime Warranty
3190,1571,Material,Stainless Steel
3191,1572,Warranty,2 Year Manufacturer
3192,1572,Water Resistance,IP67 Certified
3193,1573,Country of Origin,Imported
3194,1573,Water Resistance,None
3195,1573,Eco-Friendly,No
3196,1574,Country of Origin,Imported
3197,1575,Eco-Friendly,Yes
3198,1576,Water Resistance,None
3199,1576,Material,Recycled Plastic
3200,1577,Eco-Friendly,Yes
3201,1578,Material,Premium Leather
3202,1578,Country of Origin,Assembled in USA
3203,1578,Warranty,Lifetime Warranty
3204,1579,Material,Aluminum
3205,1579,Water Resistance,None
3206,1580,Eco-Friendly,Yes
3207,1580,Warranty,1 Year Limited
3208,1580,Country of Origin,Assembled in USA
3209,1581,Water Resistance,30m Atmospheric
3210,1581,Material,Premium Leather
3211,1581,Eco-Friendly,Yes
3212,1582,Water Resistance,30m Atmospheric
3213,1582,Warranty,2 Year Manufacturer
3214,1582,Eco-Friendly,Yes
3215,1583,Country of Origin,Assembled in USA
3216,1583,Material,Recycled Plastic
3217,1584,Water Resistance,IP67 Certified
3218,1585,Material,100% Cotton
3219,1585,Country of Origin,Imported
3220,1586,Water Resistance,IP67 Certified
3221,1587,Water Resistance,30m Atmospheric
3222,1587,Eco-Friendly,No
3223,1588,Eco-Friendly,No
3224,1589,Material,Aluminum
3225,1589,Water Resistance,30m Atmospheric
3226,1589,Eco-Friendly,Yes
3227,1590,Country of Origin,Imported
3228,1590,Water Resistance,IP67 Certified
3229,1590,Material,Aluminum
3230,1591,Material,Stainless Steel
3231,1592,Eco-Friendly,Yes
3232,1592,Water Resistance,30m Atmospheric
3233,1593,Warranty,2 Year Manufacturer
3234,1594,Material,Premium Leather
3235,1594,Water Resistance,30m Atmospheric
3236,1594,Country of Origin,Imported
3237,1595,Eco-Friendly,No
3238,1595,Water Resistance,None
3239,1596,Material,Aluminum
3240,1596,Water Resistance,IP67 Certified
3241,1596,Eco-Friendly,No
3242,1597,Water Resistance,None
3243,1598,Country of Origin,Assembled in USA
3244,1598,Warranty,2 Year Manufacturer
3245,1598,Eco-Friendly,Yes
3246,1599,Material,Aluminum
3247,1600,Water Resistance,None
3248,1600,Country of Origin,Imported
3249,1601,Water Resistance,None
3250,1601,Country of Origin,Assembled in USA
3251,1601,Warranty,2 Year Manufacturer
3252,1602,Country of Origin,Imported
3253,1602,Warranty,2 Year Manufacturer
3254,1602,Eco-Friendly,No
3255,1603,Country of Origin,Imported
3256,1603,Material,Aluminum
3257,1603,Eco-Friendly,No
3258,1604,Warranty,1 Year Limited
3259,1604,Material,Stainless Steel
3260,1604,Water Resistance,IP67 Certified
3261,1605,Country of Origin,Imported
3262,1606,Water Resistance,30m Atmospheric
3263,1607,Material,Recycled Plastic
3264,1608,Eco-Friendly,No
3265,1608,Country of Origin,Imported
3266,1608,Warranty,2 Year Manufacturer
3267,1609,Material,Recycled Plastic
3268,1609,Eco-Friendly,No
3269,1610,Country of Origin,Imported
3270,1610,Water Resistance,None
3271,1611,Warranty,Lifetime Warranty
3272,1611,Eco-Friendly,No
3273,1611,Country of Origin,Assembled in USA
3274,1612,Material,100% Cotton
3275,1612,Country of Origin,Assembled in USA
3276,1613,Material,100% Cotton
3277,1613,Country of Origin,Assembled in USA
3278,1614,Material,Premium Leather
3279,1614,Water Resistance,None
3280,1615,Material,Aluminum
3281,1615,Water Resistance,30m Atmospheric
3282,1615,Country of Origin,Imported
3283,1616,Country of Origin,Assembled in USA
3284,1617,Country of Origin,Assembled in USA
3285,1617,Material,Aluminum
3286,1617,Warranty,Lifetime Warranty
3287,1618,Water Resistance,None
3288,1618,Material,Recycled Plastic
3289,1618,Eco-Friendly,No
3290,1619,Water Resistance,30m Atmospheric
3291,1619,Country of Origin,Assembled in USA
3292,1620,Country of Origin,Imported
3293,1620,Material,Stainless Steel
3294,1620,Warranty,2 Year Manufacturer
3295,1621,Material,Aluminum
3296,1621,Water Resistance,30m Atmospheric
3297,1621,Country of Origin,Imported
3298,1622,Warranty,1 Year Limited
3299,1622,Water Resistance,None
3300,1623,Eco-Friendly,No
3301,1623,Material,Premium Leather
3302,1623,Water Resistance,IP67 Certified
3303,1624,Water Resistance,None
3304,1624,Material,Premium Leather
3305,1625,Water Resistance,None
3306,1625,Material,100% Cotton
3307,1626,Eco-Friendly,Yes
3308,1627,Country of Origin,Imported
3309,1627,Material,Stainless Steel
3310,1628,Warranty,Lifetime Warranty
3311,1628,Material,100% Cotton
3312,1628,Country of Origin,Imported
3313,1629,Material,Stainless Steel
3314,1630,Warranty,2 Year Manufacturer
3315,1631,Country of Origin,Assembled in USA
3316,1631,Warranty,1 Year Limited
3317,1631,Eco-Friendly,Yes
3318,1632,Eco-Friendly,No
3319,1632,Water Resistance,None
3320,1632,Material,Premium Leather
3321,1633,Country of Origin,Imported
3322,1633,Water Resistance,30m Atmospheric
