id,variant_id,warehouse_code,quantity_on_hand,updated_at
1092,1092,WH-WEST,15,2026-06-11 13:54:25
1092,1092,WH-CENTRAL,0,2026-06-10 04:54:25
1093,1093,WH-EAST,0,2026-06-11 03:54:25
1093,1093,WH-WEST,28,2026-06-12 07:54:25
1093,1093,WH-CENTRAL,30,2026-06-10 16:54:25
1094,1094,WH-EAST,22,2026-06-09 20:54:25
1094,1094,WH-WEST,0,2026-06-09 20:54:25
1094,1094,WH-CENTRAL,85,2026-06-12 04:54:25
1095,1095,WH-EAST,9,2026-06-09 19:54:25
1095,1095,WH-WEST,30,2026-06-10 20:54:25
1095,1095,WH-CENTRAL,57,2026-06-10 03:54:25
1096,1096,WH-EAST,59,2026-06-11 15:54:25
1096,1096,WH-WEST,89,2026-06-10 04:54:25
1096,1096,WH-CENTRAL,0,2026-06-12 11:54:25
1097,1097,WH-EAST,26,2026-06-11 08:54:25
1097,1097,WH-WEST,51,2026-06-09 22:54:25
1097,1097,WH-CENTRAL,8,2026-06-10 04:54:25
1098,1098,WH-EAST,37,2026-06-11 15:54:25
1098,1098,WH-WEST,100,2026-06-12 14:54:25
1098,1098,WH-CENTRAL,11,2026-06-10 03:54:25
1099,1099,WH-EAST,114,2026-06-11 00:54:25
1099,1099,WH-WEST,10,2026-06-11 08:54:25
1099,1099,WH-CENTRAL,0,2026-06-12 14:54:25
1100,1100,WH-EAST,62,2026-06-11 07:54:25
1100,1100,WH-WEST,14,2026-06-10 11:54:25
1100,1100,WH-CENTRAL,115,2026-06-09 22:54:25
1101,1101,WH-EAST,117,2026-06-11 16:54:25
1101,1101,WH-WEST,0,2026-06-11 04:54:25
1101,1101,WH-CENTRAL,72,2026-06-12 04:54:25
1102,1102,WH-EAST,102,2026-06-10 03:54:25
1102,1102,WH-WEST,42,2026-06-12 13:54:25
1102,1102,WH-CENTRAL,34,2026-06-11 15:54:25
1103,1103,WH-EAST,49,2026-06-11 08:54:25
1103,1103,WH-WEST,86,2026-06-11 22:54:25
1103,1103,WH-CENTRAL,0,2026-06-12 10:54:25
1104,1104,WH-EAST,44,2026-06-09 22:54:25
1104,1104,WH-WEST,0,2026-06-09 18:54:25
1104,1104,WH-CENTRAL,114,2026-06-11 10:54:25
1105,1105,WH-EAST,49,2026-06-12 01:54:25
1105,1105,WH-WEST,66,2026-06-10 20:54:25
1105,1105,WH-CENTRAL,77,2026-06-12 12:54:25
1106,1106,WH-EAST,47,2026-06-10 04:54:25
1106,1106,WH-WEST,0,2026-06-10 09:54:25
1106,1106,WH-CENTRAL,105,2026-06-10 01:54:25
1107,1107,WH-EAST,50,2026-06-10 21:54:25
1107,1107,WH-WEST,14,2026-06-10 14:54:25
1107,1107,WH-CENTRAL,96,2026-06-11 02:54:25
1108,1108,WH-EAST,33,2026-06-10 05:54:25
1108,1108,WH-WEST,110,2026-06-12 12:54:25
1108,1108,WH-CENTRAL,86,2026-06-12 12:54:25
1109,1109,WH-EAST,0,2026-06-10 10:54:25
1109,1109,WH-WEST,53,2026-06-10 10:54:25
1109,1109,WH-CENTRAL,92,2026-06-12 04:54:25
1110,1110,WH-EAST,107,2026-06-12 00:54:25
1110,1110,WH-WEST,67,2026-06-09 17:54:25
1110,1110,WH-CENTRAL,87,2026-06-11 01:54:25
1111,1111,WH-EAST,99,2026-06-09 22:54:25
1111,1111,WH-WEST,107,2026-06-11 17:54:25
1111,1111,WH-CENTRAL,41,2026-06-11 12:54:25
1112,1112,WH-EAST,32,2026-06-10 23:54:25
1112,1112,WH-WEST,9,2026-06-12 06:54:25
1112,1112,WH-CENTRAL,29,2026-06-12 14:54:25
1113,1113,WH-EAST,24,2026-06-12 03:54:25
1113,1113,WH-WEST,90,2026-06-11 18:54:25
1113,1113,WH-CENTRAL,45,2026-06-12 01:54:25
1114,1114,WH-EAST,51,2026-06-12 13:54:25
1114,1114,WH-WEST,5,2026-06-09 18:54:25
1114,1114,WH-CENTRAL,25,2026-06-11 20:54:25
1115,1115,WH-EAST,16,2026-06-12 13:54:25
1115,1115,WH-WEST,12,2026-06-10 05:54:25
1115,1115,WH-CENTRAL,104,2026-06-10 15:54:25
1116,1116,WH-EAST,0,2026-06-12 05:54:25
1116,1116,WH-WEST,55,2026-06-10 21:54:25
1116,1116,WH-CENTRAL,52,2026-06-12 05:54:25
1117,1117,WH-EAST,36,2026-06-09 19:54:25
1117,1117,WH-WEST,22,2026-06-10 23:54:25
1117,1117,WH-CENTRAL,31,2026-06-11 15:54:25
1118,1118,WH-EAST,92,2026-06-11 15:54:25
1118,1118,WH-WEST,65,2026-06-11 08:54:25
1118,1118,WH-CENTRAL,97,2026-06-12 00:54:25
1119,1119,WH-EAST,93,2026-06-12 13:54:25
1119,1119,WH-WEST,103,2026-06-12 13:54:25
1119,1119,WH-CENTRAL,106,2026-06-10 19:54:25
1120,1120,WH-EAST,38,2026-06-12 12:54:25
1120,1120,WH-WEST,0,2026-06-12 03:54:25
1120,1120,WH-CENTRAL,9,2026-06-11 00:54:25
1121,1121,WH-EAST,13,2026-06-10 18:54:25
1121,1121,WH-WEST,73,2026-06-11 08:54:25
1121,1121,WH-CENTRAL,7,2026-06-11 22:54:25
1122,1122,WH-EAST,52,2026-06-11 08:54:25
1122,1122,WH-WEST,26,2026-06-11 18:54:25
1122,1122,WH-CENTRAL,24,2026-06-09 19:54:25
1123,1123,WH-EAST,85,2026-06-11 10:54:25
1123,1123,WH-WEST,113,2026-06-11 16:54:25
1123,1123,WH-CENTRAL,73,2026-06-11 22:54:25
1124,1124,WH-EAST,0,2026-06-12 00:54:25
1124,1124,WH-WEST,53,2026-06-09 19:54:25
1124,1124,WH-CENTRAL,56,2026-06-10 05:54:25
1125,1125,WH-EAST,46,2026-06-11 16:54:25
1125,1125,WH-WEST,32,2026-06-12 07:54:25
1125,1125,WH-CENTRAL,38,2026-06-10 07:54:25
1126,1126,WH-EAST,26,2026-06-12 04:54:25
1126,1126,WH-WEST,47,2026-06-11 18:54:25
1126,1126,WH-CENTRAL,17,2026-06-10 16:54:25
1127,1127,WH-EAST,48,2026-06-10 20:54:25
1127,1127,WH-WEST,14,2026-06-09 17:54:25
1127,1127,WH-CENTRAL,79,2026-06-10 09:54:25
1128,1128,WH-EAST,48,2026-06-10 01:54:25
1128,1128,WH-WEST,103,2026-06-09 22:54:25
1128,1128,WH-CENTRAL,37,2026-06-11 02:54:25
1129,1129,WH-EAST,37,2026-06-09 17:54:25
1129,1129,WH-WEST,65,2026-06-10 01:54:25
1129,1129,WH-CENTRAL,95,2026-06-10 10:54:25
1130,1130,WH-EAST,86,2026-06-12 13:54:25
1130,1130,WH-WEST,33,2026-06-11 21:54:25
1130,1130,WH-CENTRAL,0,2026-06-11 19:54:25
1131,1131,WH-EAST,9,2026-06-11 18:54:25
1131,1131,WH-WEST,61,2026-06-09 21:54:25
1131,1131,WH-CENTRAL,98,2026-06-09 15:54:25
1132,1132,WH-EAST,116,2026-06-10 14:54:25
1132,1132,WH-WEST,102,2026-06-10 01:54:25
1132,1132,WH-CENTRAL,39,2026-06-09 15:54:25
1133,1133,WH-EAST,76,2026-06-10 04:54:25
1133,1133,WH-WEST,84,2026-06-11 15:54:25
1133,1133,WH-CENTRAL,18,2026-06-12 01:54:25
1134,1134,WH-EAST,7,2026-06-10 21:54:25
1134,1134,WH-WEST,100,2026-06-12 04:54:25
1134,1134,WH-CENTRAL,91,2026-06-12 06:54:25
1135,1135,WH-EAST,57,2026-06-11 06:54:25
1135,1135,WH-WEST,120,2026-06-11 22:54:25
1135,1135,WH-CENTRAL,92,2026-06-10 20:54:25
1136,1136,WH-EAST,87,2026-06-11 20:54:25
1136,1136,WH-WEST,6,2026-06-12 06:54:25
1136,1136,WH-CENTRAL,68,2026-06-10 22:54:25
1137,1137,WH-EAST,17,2026-06-11 15:54:25
1137,1137,WH-WEST,8,2026-06-10 11:54:25
1137,1137,WH-CENTRAL,79,2026-06-11 01:54:25
1138,1138,WH-EAST,103,2026-06-11 01:54:25
1138,1138,WH-WEST,77,2026-06-12 06:54:25
1138,1138,WH-CENTRAL,83,2026-06-09 19:54:25
1139,1139,WH-EAST,107,2026-06-11 02:54:25
1139,1139,WH-WEST,66,2026-06-10 20:54:25
1139,1139,WH-CENTRAL,98,2026-06-12 10:54:25
1140,1140,WH-EAST,37,2026-06-11 20:54:25
1140,1140,WH-WEST,57,2026-06-11 19:54:25
1140,1140,WH-CENTRAL,65,2026-06-09 23:54:25
1141,1141,WH-EAST,89,2026-06-11 15:54:25
1141,1141,WH-WEST,5,2026-06-11 06:54:25
1141,1141,WH-CENTRAL,70,2026-06-09 15:54:25
1142,1142,WH-EAST,41,2026-06-12 12:54:25
1142,1142,WH-WEST,104,2026-06-10 10:54:25
1142,1142,WH-CENTRAL,57,2026-06-11 03:54:25
1143,1143,WH-EAST,79,2026-06-10 23:54:25
1143,1143,WH-WEST,49,2026-06-09 19:54:25
1143,1143,WH-CENTRAL,87,2026-06-10 18:54:25
1144,1144,WH-EAST,0,2026-06-10 16:54:25
1144,1144,WH-WEST,30,2026-06-12 08:54:25
1144,1144,WH-CENTRAL,86,2026-06-10 10:54:25
1145,1145,WH-EAST,77,2026-06-10 23:54:25
1145,1145,WH-WEST,43,2026-06-11 11:54:25
1145,1145,WH-CENTRAL,23,2026-06-10 01:54:25
1146,1146,WH-EAST,28,2026-06-12 14:54:25
1146,1146,WH-WEST,38,2026-06-11 00:54:25
1146,1146,WH-CENTRAL,0,2026-06-10 21:54:25
1147,1147,WH-EAST,13,2026-06-12 07:54:25
1147,1147,WH-WEST,19,2026-06-09 16:54:25
1147,1147,WH-CENTRAL,17,2026-06-11 05:54:25
1148,1148,WH-EAST,13,2026-06-11 13:54:25
1148,1148,WH-WEST,57,2026-06-10 15:54:25
1148,1148,WH-CENTRAL,50,2026-06-10 14:54:25
1149,1149,WH-EAST,61,2026-06-11 20:54:25
1149,1149,WH-WEST,43,2026-06-12 03:54:25
1149,1149,WH-CENTRAL,64,2026-06-10 16:54:25
1150,1150,WH-EAST,113,2026-06-12 09:54:25
1150,1150,WH-WEST,84,2026-06-11 12:54:25
1150,1150,WH-CENTRAL,37,2026-06-10 08:54:25
1151,1151,WH-EAST,78,2026-06-10 08:54:25
1151,1151,WH-WEST,99,2026-06-10 17:54:25
1151,1151,WH-CENTRAL,89,2026-06-12 07:54:25
1152,1152,WH-EAST,96,2026-06-12 07:54:25
1152,1152,WH-WEST,30,2026-06-11 08:54:25
1152,1152,WH-CENTRAL,47,2026-06-11 10:54:25
1153,1153,WH-EAST,13,2026-06-10 02:54:25
1153,1153,WH-WEST,111,2026-06-10 11:54:25
1153,1153,WH-CENTRAL,0,2026-06-10 03:54:25
1154,1154,WH-EAST,108,2026-06-11 14:54:25
1154,1154,WH-WEST,62,2026-06-12 12:54:25
1154,1154,WH-CENTRAL,88,2026-06-10 08:54:25
1155,1155,WH-EAST,0,2026-06-11 01:54:25
1155,1155,WH-WEST,41,2026-06-10 19:54:25
1155,1155,WH-CENTRAL,0,2026-06-10 02:54:25
1156,1156,WH-EAST,101,2026-06-11 01:54:25
1156,1156,WH-WEST,97,2026-06-10 13:54:25
1156,1156,WH-CENTRAL,96,2026-06-12 08:54:25
1157,1157,WH-EAST,38,2026-06-10 02:54:25
1157,1157,WH-WEST,35,2026-06-09 23:54:25
1157,1157,WH-CENTRAL,5,2026-06-10 19:54:25
1158,1158,WH-EAST,39,2026-06-11 22:54:25
1158,1158,WH-WEST,45,2026-06-12 13:54:25
1158,1158,WH-CENTRAL,116,2026-06-10 00:54:25
1159,1159,WH-EAST,52,2026-06-11 18:54:25
1159,1159,WH-WEST,105,2026-06-10 19:54:25
1159,1159,WH-CENTRAL,39,2026-06-11 16:54:25
1160,1160,WH-EAST,54,2026-06-10 00:54:25
1160,1160,WH-WEST,116,2026-06-11 14:54:25
1160,1160,WH-CENTRAL,120,2026-06-11 15:54:25
1161,1161,WH-EAST,59,2026-06-10 17:54:25
1161,1161,WH-WEST,45,2026-06-11 21:54:25
1161,1161,WH-CENTRAL,51,2026-06-09 17:54:25
1162,1162,WH-EAST,6,2026-06-11 02:54:25
1162,1162,WH-WEST,0,2026-06-11 12:54:25
1162,1162,WH-CENTRAL,104,2026-06-10 16:54:25
1163,1163,WH-EAST,96,2026-06-12 07:54:25
1163,1163,WH-WEST,57,2026-06-12 05:54:25
1163,1163,WH-CENTRAL,110,2026-06-11 06:54:25
1164,1164,WH-EAST,88,2026-06-10 13:54:25
1164,1164,WH-WEST,65,2026-06-12 02:54:25
1164,1164,WH-CENTRAL,104,2026-06-11 19:54:25
1165,1165,WH-EAST,53,2026-06-12 12:54:25
1165,1165,WH-WEST,120,2026-06-11 18:54:25
1165,1165,WH-CENTRAL,47,2026-06-09 17:54:25
1166,1166,WH-EAST,8,2026-06-10 00:54:25
1166,1166,WH-WEST,90,2026-06-09 20:54:25
1166,1166,WH-CENTRAL,111,2026-06-11 18:54:25
1167,1167,WH-EAST,0,2026-06-10 22:54:25
1167,1167,WH-WEST,35,2026-06-11 04:54:25
1167,1167,WH-CENTRAL,25,2026-06-11 09:54:25
1168,1168,WH-EAST,49,2026-06-10 23:54:25
1168,1168,WH-WEST,57,2026-06-12 00:54:25
1168,1168,WH-CENTRAL,105,2026-06-10 20:54:25
1169,1169,WH-EAST,0,2026-06-10 00:54:25
1169,1169,WH-WEST,68,2026-06-10 07:54:25
1169,1169,WH-CENTRAL,104,2026-06-10 18:54:25
1170,1170,WH-EAST,62,2026-06-12 01:54:25
1170,1170,WH-WEST,105,2026-06-11 10:54:25
1170,1170,WH-CENTRAL,105,2026-06-10 09:54:25
1171,1171,WH-EAST,40,2026-06-09 15:54:25
1171,1171,WH-WEST,0,2026-06-10 03:54:25
1171,1171,WH-CENTRAL,112,2026-06-12 03:54:25
1172,1172,WH-EAST,6,2026-06-12 06:54:25
1172,1172,WH-WEST,100,2026-06-10 05:54:25
1172,1172,WH-CENTRAL,29,2026-06-11 04:54:25
1173,1173,WH-EAST,71,2026-06-12 04:54:25
1173,1173,WH-WEST,19,2026-06-11 09:54:25
1173,1173,WH-CENTRAL,88,2026-06-10 12:54:25
1174,1174,WH-EAST,15,2026-06-10 19:54:25
1174,1174,WH-WEST,28,2026-06-11 18:54:25
1174,1174,WH-CENTRAL,56,2026-06-09 21:54:25
1175,1175,WH-EAST,57,2026-06-10 23:54:25
1175,1175,WH-WEST,0,2026-06-10 10:54:25
1175,1175,WH-CENTRAL,0,2026-06-10 03:54:25
1176,1176,WH-EAST,93,2026-06-11 22:54:25
1176,1176,WH-WEST,80,2026-06-11 10:54:25
1176,1176,WH-CENTRAL,17,2026-06-09 20:54:25
1177,1177,WH-EAST,38,2026-06-10 04:54:25
1177,1177,WH-WEST,61,2026-06-12 09:54:25
1177,1177,WH-CENTRAL,32,2026-06-12 12:54:25
1178,1178,WH-EAST,89,2026-06-11 05:54:25
1178,1178,WH-WEST,65,2026-06-11 04:54:25
1178,1178,WH-CENTRAL,58,2026-06-10 19:54:25
1179,1179,WH-EAST,0,2026-06-10 16:54:25
1179,1179,WH-WEST,104,2026-06-12 10:54:25
1179,1179,WH-CENTRAL,49,2026-06-11 20:54:25
1180,1180,WH-EAST,107,2026-06-09 18:54:25
1180,1180,WH-WEST,34,2026-06-10 11:54:25
1180,1180,WH-CENTRAL,116,2026-06-12 01:54:25
1181,1181,WH-EAST,16,2026-06-12 00:54:25
1181,1181,WH-WEST,66,2026-06-10 21:54:25
1181,1181,WH-CENTRAL,11,2026-06-11 03:54:25
1182,1182,WH-EAST,0,2026-06-10 21:54:25
1182,1182,WH-WEST,116,2026-06-11 08:54:25
1182,1182,WH-CENTRAL,38,2026-06-10 05:54:25
1183,1183,WH-EAST,93,2026-06-11 12:54:25
1183,1183,WH-WEST,78,2026-06-11 07:54:25
1183,1183,WH-CENTRAL,56,2026-06-12 03:54:25
1184,1184,WH-EAST,8,2026-06-10 10:54:25
1184,1184,WH-WEST,22,2026-06-11 21:54:25
1184,1184,WH-CENTRAL,76,2026-06-10 15:54:25
1185,1185,WH-EAST,118,2026-06-10 22:54:25
1185,1185,WH-WEST,14,2026-06-11 10:54:25
1185,1185,WH-CENTRAL,5,2026-06-11 16:54:25
1186,1186,WH-EAST,110,2026-06-11 12:54:25
1186,1186,WH-WEST,65,2026-06-10 11:54:25
1186,1186,WH-CENTRAL,116,2026-06-10 16:54:25
1187,1187,WH-EAST,54,2026-06-12 11:54:25
1187,1187,WH-WEST,14,2026-06-12 00:54:25
1187,1187,WH-CENTRAL,118,2026-06-09 18:54:25
1188,1188,WH-EAST,108,2026-06-12 09:54:25
1188,1188,WH-WEST,20,2026-06-11 08:54:25
1188,1188,WH-CENTRAL,25,2026-06-11 07:54:25
1189,1189,WH-EAST,120,2026-06-11 06:54:25
1189,1189,WH-WEST,65,2026-06-11 06:54:25
1189,1189,WH-CENTRAL,8,2026-06-11 13:54:25
1190,1190,WH-EAST,77,2026-06-10 02:54:25
1190,1190,WH-WEST,53,2026-06-11 05:54:25
1190,1190,WH-CENTRAL,93,2026-06-11 03:54:25
1191,1191,WH-EAST,64,2026-06-09 15:54:25
1191,1191,WH-WEST,73,2026-06-11 02:54:25
1191,1191,WH-CENTRAL,0,2026-06-10 04:54:25
1192,1192,WH-EAST,67,2026-06-10 23:54:25
1192,1192,WH-WEST,46,2026-06-10 07:54:25
1192,1192,WH-CENTRAL,42,2026-06-11 06:54:25
1193,1193,WH-EAST,68,2026-06-11 13:54:25
1193,1193,WH-WEST,116,2026-06-10 00:54:25
1193,1193,WH-CENTRAL,92,2026-06-10 13:54:25
1194,1194,WH-EAST,85,2026-06-10 19:54:25
1194,1194,WH-WEST,41,2026-06-12 03:54:25
1194,1194,WH-CENTRAL,36,2026-06-11 17:54:25
1195,1195,WH-EAST,83,2026-06-09 21:54:25
1195,1195,WH-WEST,104,2026-06-10 11:54:25
1195,1195,WH-CENTRAL,40,2026-06-10 12:54:25
1196,1196,WH-EAST,28,2026-06-10 23:54:25
1196,1196,WH-WEST,32,2026-06-10 14:54:25
1196,1196,WH-CENTRAL,54,2026-06-11 18:54:25
1197,1197,WH-EAST,79,2026-06-11 04:54:25
1197,1197,WH-WEST,75,2026-06-10 04:54:25
1197,1197,WH-CENTRAL,32,2026-06-11 19:54:25
1198,1198,WH-EAST,34,2026-06-10 10:54:25
1198,1198,WH-WEST,29,2026-06-10 20:54:25
1198,1198,WH-CENTRAL,8,2026-06-12 13:54:25
1199,1199,WH-EAST,85,2026-06-10 22:54:25
1199,1199,WH-WEST,73,2026-06-12 06:54:25
1199,1199,WH-CENTRAL,92,2026-06-11 22:54:25
1200,1200,WH-EAST,74,2026-06-12 08:54:25
1200,1200,WH-WEST,102,2026-06-09 17:54:25
1200,1200,WH-CENTRAL,36,2026-06-10 14:54:25
1201,1201,WH-EAST,21,2026-06-10 00:54:25
1201,1201,WH-WEST,99,2026-06-11 10:54:25
1201,1201,WH-CENTRAL,82,2026-06-10 09:54:25
1202,1202,WH-EAST,53,2026-06-10 13:54:25
1202,1202,WH-WEST,69,2026-06-10 03:54:25
1202,1202,WH-CENTRAL,68,2026-06-11 14:54:25
1203,1203,WH-EAST,37,2026-06-11 13:54:25
1203,1203,WH-WEST,73,2026-06-09 16:54:25
1203,1203,WH-CENTRAL,66,2026-06-10 02:54:25
1204,1204,WH-EAST,0,2026-06-09 17:54:25
1204,1204,WH-WEST,115,2026-06-12 08:54:25
1204,1204,WH-CENTRAL,92,2026-06-12 05:54:25
1205,1205,WH-EAST,8,2026-06-12 13:54:25
1205,1205,WH-WEST,29,2026-06-10 08:54:25
1205,1205,WH-CENTRAL,59,2026-06-09 17:54:25
1206,1206,WH-EAST,62,2026-06-12 00:54:25
1206,1206,WH-WEST,30,2026-06-11 01:54:25
1206,1206,WH-CENTRAL,0,2026-06-12 06:54:25
1207,1207,WH-EAST,95,2026-06-10 13:54:25
1207,1207,WH-WEST,37,2026-06-11 01:54:25
1207,1207,WH-CENTRAL,0,2026-06-12 02:54:25
1208,1208,WH-EAST,24,2026-06-11 00:54:25
1208,1208,WH-WEST,36,2026-06-11 09:54:25
1208,1208,WH-CENTRAL,119,2026-06-10 22:54:25
1209,1209,WH-EAST,44,2026-06-12 08:54:25
1209,1209,WH-WEST,74,2026-06-11 04:54:25
1209,1209,WH-CENTRAL,51,2026-06-12 05:54:25
1210,1210,WH-EAST,92,2026-06-12 07:54:25
1210,1210,WH-WEST,44,2026-06-12 06:54:25
1210,1210,WH-CENTRAL,113,2026-06-12 06:54:25
1211,1211,WH-EAST,69,2026-06-12 01:54:25
1211,1211,WH-WEST,86,2026-06-11 05:54:25
1211,1211,WH-CENTRAL,32,2026-06-10 23:54:25
1212,1212,WH-EAST,101,2026-06-10 01:54:25
1212,1212,WH-WEST,116,2026-06-10 10:54:25
1212,1212,WH-CENTRAL,7,2026-06-11 04:54:25
1213,1213,WH-EAST,50,2026-06-10 09:54:25
1213,1213,WH-WEST,7,2026-06-12 06:54:25
1213,1213,WH-CENTRAL,38,2026-06-11 18:54:25
1214,1214,WH-EAST,101,2026-06-11 13:54:25
1214,1214,WH-WEST,39,2026-06-10 20:54:25
1214,1214,WH-CENTRAL,62,2026-06-11 13:54:25
1215,1215,WH-EAST,65,2026-06-09 20:54:25
1215,1215,WH-WEST,12,2026-06-11 03:54:25
1215,1215,WH-CENTRAL,49,2026-06-09 18:54:25
1216,1216,WH-EAST,109,2026-06-11 03:54:25
1216,1216,WH-WEST,46,2026-06-09 22:54:25
1216,1216,WH-CENTRAL,18,2026-06-11 18:54:25
1217,1217,WH-EAST,98,2026-06-10 07:54:25
1217,1217,WH-WEST,92,2026-06-11 12:54:25
1217,1217,WH-CENTRAL,112,2026-06-11 16:54:25
1218,1218,WH-EAST,47,2026-06-10 15:54:25
1218,1218,WH-WEST,25,2026-06-09 19:54:25
1218,1218,WH-CENTRAL,6,2026-06-10 15:54:25
1219,1219,WH-EAST,80,2026-06-10 10:54:25
1219,1219,WH-WEST,0,2026-06-11 15:54:25
1219,1219,WH-CENTRAL,59,2026-06-11 00:54:25
1220,1220,WH-EAST,38,2026-06-12 00:54:25
1220,1220,WH-WEST,12,2026-06-09 17:54:25
1220,1220,WH-CENTRAL,38,2026-06-11 18:54:25
1221,1221,WH-EAST,21,2026-06-11 06:54:25
1221,1221,WH-WEST,75,2026-06-10 03:54:25
1221,1221,WH-CENTRAL,0,2026-06-10 19:54:25
1222,1222,WH-EAST,95,2026-06-10 23:54:25
1222,1222,WH-WEST,32,2026-06-11 10:54:25
1222,1222,WH-CENTRAL,39,2026-06-11 20:54:25
1223,1223,WH-EAST,32,2026-06-10 20:54:25
1223,1223,WH-WEST,26,2026-06-10 06:54:25
1223,1223,WH-CENTRAL,6,2026-06-10 10:54:25
1224,1224,WH-EAST,0,2026-06-10 22:54:25
1224,1224,WH-WEST,13,2026-06-09 15:54:25
1224,1224,WH-CENTRAL,0,2026-06-10 16:54:25
1225,1225,WH-EAST,11,2026-06-09 21:54:25
1225,1225,WH-WEST,0,2026-06-11 04:54:25
1225,1225,WH-CENTRAL,43,2026-06-10 09:54:25
1226,1226,WH-EAST,62,2026-06-11 06:54:25
1226,1226,WH-WEST,0,2026-06-09 20:54:25
1226,1226,WH-CENTRAL,110,2026-06-10 05:54:25
1227,1227,WH-EAST,93,2026-06-11 11:54:25
1227,1227,WH-WEST,6,2026-06-12 01:54:25
1227,1227,WH-CENTRAL,50,2026-06-10 13:54:25
1228,1228,WH-EAST,31,2026-06-11 13:54:25
1228,1228,WH-WEST,71,2026-06-12 11:54:25
1228,1228,WH-CENTRAL,50,2026-06-12 14:54:25
1229,1229,WH-EAST,34,2026-06-11 08:54:25
1229,1229,WH-WEST,48,2026-06-11 12:54:25
1229,1229,WH-CENTRAL,117,2026-06-10 17:54:25
1230,1230,WH-EAST,103,2026-06-11 19:54:25
1230,1230,WH-WEST,19,2026-06-11 10:54:25
1230,1230,WH-CENTRAL,66,2026-06-11 23:54:25
1231,1231,WH-EAST,10,2026-06-10 03:54:25
1231,1231,WH-WEST,11,2026-06-10 22:54:25
1231,1231,WH-CENTRAL,113,2026-06-10 00:54:25
1232,1232,WH-EAST,75,2026-06-10 03:54:25
1232,1232,WH-WEST,12,2026-06-10 01:54:25
1232,1232,WH-CENTRAL,64,2026-06-09 15:54:25
1233,1233,WH-EAST,120,2026-06-11 00:54:25
1233,1233,WH-WEST,51,2026-06-10 08:54:25
1233,1233,WH-CENTRAL,65,2026-06-09 22:54:25
1234,1234,WH-EAST,71,2026-06-10 22:54:25
1234,1234,WH-WEST,0,2026-06-11 14:54:25
1234,1234,WH-CENTRAL,92,2026-06-12 05:54:25
1235,1235,WH-EAST,67,2026-06-12 02:54:25
1235,1235,WH-WEST,13,2026-06-11 13:54:25
1235,1235,WH-CENTRAL,77,2026-06-10 11:54:25
1236,1236,WH-EAST,21,2026-06-10 02:54:25
1236,1236,WH-WEST,52,2026-06-10 11:54:25
1236,1236,WH-CENTRAL,100,2026-06-11 05:54:25
1237,1237,WH-EAST,27,2026-06-12 01:54:25
1237,1237,WH-WEST,111,2026-06-09 19:54:25
1237,1237,WH-CENTRAL,0,2026-06-11 02:54:25
1238,1238,WH-EAST,97,2026-06-11 09:54:25
1238,1238,WH-WEST,68,2026-06-09 23:54:25
1238,1238,WH-CENTRAL,39,2026-06-11 14:54:25
1239,1239,WH-EAST,102,2026-06-11 13:54:25
1239,1239,WH-WEST,103,2026-06-11 03:54:25
1239,1239,WH-CENTRAL,7,2026-06-11 03:54:25
1240,1240,WH-EAST,35,2026-06-11 01:54:25
1240,1240,WH-WEST,64,2026-06-11 08:54:25
1240,1240,WH-CENTRAL,38,2026-06-12 06:54:25
1241,1241,WH-EAST,79,2026-06-12 13:54:25
1241,1241,WH-WEST,50,2026-06-10 04:54:25
1241,1241,WH-CENTRAL,8,2026-06-10 07:54:25
1242,1242,WH-EAST,50,2026-06-11 09:54:25
1242,1242,WH-WEST,0,2026-06-12 12:54:25
1242,1242,WH-CENTRAL,119,2026-06-10 09:54:25
1243,1243,WH-EAST,118,2026-06-12 08:54:25
1243,1243,WH-WEST,117,2026-06-10 05:54:25
1243,1243,WH-CENTRAL,93,2026-06-12 14:54:25
1244,1244,WH-EAST,67,2026-06-12 00:54:25
1244,1244,WH-WEST,78,2026-06-12 14:54:25
1244,1244,WH-CENTRAL,69,2026-06-11 10:54:25
1245,1245,WH-EAST,0,2026-06-11 03:54:25
1245,1245,WH-WEST,115,2026-06-10 12:54:25
1245,1245,WH-CENTRAL,48,2026-06-12 08:54:25
1246,1246,WH-EAST,24,2026-06-09 17:54:25
1246,1246,WH-WEST,38,2026-06-09 22:54:25
1246,1246,WH-CENTRAL,75,2026-06-11 21:54:25
1247,1247,WH-EAST,45,2026-06-11 03:54:25
1247,1247,WH-WEST,83,2026-06-12 01:54:25
1247,1247,WH-CENTRAL,102,2026-06-11 10:54:25
1248,1248,WH-EAST,0,2026-06-11 05:54:25
1248,1248,WH-WEST,30,2026-06-10 18:54:25
1248,1248,WH-CENTRAL,38,2026-06-12 10:54:25
1249,1249,WH-EAST,65,2026-06-11 00:54:25
1249,1249,WH-WEST,53,2026-06-10 04:54:25
1249,1249,WH-CENTRAL,48,2026-06-12 06:54:25
1250,1250,WH-EAST,91,2026-06-11 10:54:25
1250,1250,WH-WEST,11,2026-06-10 01:54:25
1250,1250,WH-CENTRAL,81,2026-06-10 02:54:25
1251,1251,WH-EAST,36,2026-06-10 18:54:25
1251,1251,WH-WEST,12,2026-06-12 03:54:25
1251,1251,WH-CENTRAL,0,2026-06-10 03:54:25
1252,1252,WH-EAST,76,2026-06-10 02:54:25
1252,1252,WH-WEST,42,2026-06-11 04:54:25
