id,crm_customer_id,username,last_login_at,marketing_opt_in
2593,2908,user_node_2908,2026-06-01 06:20:52,0
2594,2909,user_node_2909,2026-06-04 09:45:34,1
2595,2910,user_node_2910,2026-06-10 18:27:59,1
2596,2911,user_node_2911,2026-06-06 07:09:26,1
2597,2912,user_node_2912,2026-06-10 15:28:06,1
2598,2914,user_node_2914,2026-05-30 09:35:16,1
2599,2915,user_node_2915,2026-06-04 21:27:31,1
2600,2916,user_node_2916,2026-06-04 21:48:22,1
2601,2917,user_node_2917,2026-06-12 15:35:05,1
2602,2918,user_node_2918,2026-06-12 10:14:34,0
2603,2919,user_node_2919,2026-06-01 23:01:56,1
2604,2920,user_node_2920,2026-05-31 23:41:01,0
2605,2921,user_node_2921,2026-06-05 01:58:15,0
2606,2922,user_node_2922,2026-06-01 00:39:43,0
2607,2924,user_node_2924,2026-06-07 06:58:58,1
2608,2925,user_node_2925,2026-06-12 09:32:14,0
2609,2926,user_node_2926,2026-06-04 12:29:47,0
2610,2927,user_node_2927,2026-06-09 18:47:56,1
2611,2928,user_node_2928,2026-06-06 11:50:13,1
2612,2929,user_node_2929,2026-06-09 20:00:26,1
2613,2930,user_node_2930,2026-06-05 20:55:03,1
2614,2933,user_node_2933,2026-06-01 21:37:22,1
2615,2934,user_node_2934,2026-06-06 08:49:32,0
2616,2935,user_node_2935,2026-06-03 14:09:53,0
2617,2936,user_node_2936,2026-05-30 07:07:26,0
2618,2937,user_node_2937,2026-05-31 23:21:46,1
2619,2938,user_node_2938,2026-06-06 13:57:41,0
2620,2939,user_node_2939,2026-06-12 10:00:04,1
2621,2940,user_node_2940,2026-06-05 01:07:46,1
2622,2941,user_node_2941,2026-06-01 14:16:51,0
2623,2943,user_node_2943,2026-06-01 19:18:49,1
2624,2944,user_node_2944,2026-06-01 00:39:58,1
2625,2945,user_node_2945,2026-06-03 08:54:02,0
2626,2946,user_node_2946,2026-06-05 04:28:53,1
2627,2947,user_node_2947,2026-06-02 21:44:16,1
2628,2948,user_node_2948,2026-06-11 01:26:19,0
2629,2949,user_node_2949,2026-06-02 07:56:02,1
2630,2950,user_node_2950,2026-06-06 19:36:37,0
2631,2951,user_node_2951,2026-06-11 00:32:48,0
2632,2952,user_node_2952,2026-06-10 15:47:51,1
2633,2953,user_node_2953,2026-06-06 17:18:01,1
2634,2954,user_node_2954,2026-06-08 08:06:01,0
2635,2955,user_node_2955,2026-06-05 17:39:52,1
2636,2956,user_node_2956,2026-06-04 02:33:35,0
2637,2957,user_node_2957,2026-06-04 02:29:38,0
2638,2958,user_node_2958,2026-06-11 12:22:18,1
2639,2959,user_node_2959,2026-05-31 23:39:51,1
2640,2960,user_node_2960,2026-06-02 20:24:53,1
2641,2961,user_node_2961,2026-06-10 01:02:52,0
2642,2962,user_node_2962,2026-05-29 22:11:18,1
2643,2963,user_node_2963,2026-06-01 16:46:33,0
2644,2964,user_node_2964,2026-06-09 13:33:37,0
2645,2965,user_node_2965,2026-06-04 08:03:41,1
2646,2966,user_node_2966,2026-06-10 07:39:17,0
2647,2967,user_node_2967,2026-06-02 08:04:59,1
2648,2968,user_node_2968,2026-06-11 09:33:13,1
2649,2969,user_node_2969,2026-06-04 14:56:00,0
2650,2970,user_node_2970,2026-06-12 08:04:27,1
2651,2971,user_node_2971,2026-06-09 00:15:34,0
2652,2973,user_node_2973,2026-06-02 06:42:48,1
2653,2974,user_node_2974,2026-06-08 05:09:13,1
2654,2975,user_node_2975,2026-06-07 15:01:35,1
2655,2976,user_node_2976,2026-06-09 10:18:54,1
2656,2977,user_node_2977,2026-06-08 20:18:50,1
2657,2978,user_node_2978,2026-05-31 21:01:39,1
2658,2979,user_node_2979,2026-06-08 15:21:29,1
2659,2980,user_node_2980,2026-06-07 10:45:11,1
2660,2981,user_node_2981,2026-06-10 17:58:13,1
2661,2982,user_node_2982,2026-06-09 11:54:23,0
2662,2983,user_node_2983,2026-06-06 20:44:39,1
2663,2984,user_node_2984,2026-06-10 14:57:06,0
2664,2985,user_node_2985,2026-06-10 11:50:31,1
2665,2987,user_node_2987,2026-06-06 04:50:48,1
2666,2988,user_node_2988,2026-06-07 05:02:49,1
2667,2989,user_node_2989,2026-06-07 00:35:05,1
2668,2992,user_node_2992,2026-06-07 09:55:40,1
2669,2993,user_node_2993,2026-05-29 21:23:14,0
2670,2995,user_node_2995,2026-06-07 01:31:20,1
2671,2996,user_node_2996,2026-06-03 00:09:40,1
2672,2998,user_node_2998,2026-06-09 21:48:24,0
2673,2999,user_node_2999,2026-06-03 22:52:32,1
2674,3000,user_node_3000,2026-06-03 16:17:22,1
