id,external_item_id,title,item_type,metadata_json
547,item_93e1621a_547,Smart Apparel (Model 547),apparel,"{""sku_reference"": ""SKU-958-547"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
548,item_726051f5_548,Eco Tracker (Model 548),home_goods,"{""sku_reference"": ""SKU-158-548"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
549,item_481e8c04_549,Ultra Console (Model 549),apparel,"{""sku_reference"": ""SKU-782-549"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.18}"
550,item_bb2cac1a_550,Premium Gear (Model 550),fitness,"{""sku_reference"": ""SKU-638-550"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.51}"
551,item_d738fb46_551,Premium Apparel (Model 551),home_goods,"{""sku_reference"": ""SKU-369-551"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
552,item_012f5176_552,Premium Tracker (Model 552),fitness,"{""sku_reference"": ""SKU-132-552"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
553,item_dc8b34a1_553,Smart Apparel (Model 553),electronics,"{""sku_reference"": ""SKU-177-553"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
554,item_8794cba0_554,Wireless Pack (Model 554),fitness,"{""sku_reference"": ""SKU-970-554"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.12}"
555,item_8f6e8837_555,Ergonomic Apparel (Model 555),apparel,"{""sku_reference"": ""SKU-522-555"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
556,item_5f18b4c7_556,Wireless Tracker (Model 556),apparel,"{""sku_reference"": ""SKU-716-556"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
557,item_2ab2111d_557,Ergonomic Pack (Model 557),electronics,"{""sku_reference"": ""SKU-814-557"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
558,item_dff8787b_558,Vintage Monitor (Model 558),electronics,"{""sku_reference"": ""SKU-342-558"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
559,item_15723514_559,Wireless Console (Model 559),home_goods,"{""sku_reference"": ""SKU-637-559"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
560,item_71a087a9_560,Classic Gear (Model 560),home_goods,"{""sku_reference"": ""SKU-689-560"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
561,item_ea9aaef3_561,Smart Monitor (Model 561),fitness,"{""sku_reference"": ""SKU-760-561"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.21}"
562,item_403e848d_562,Smart Kit (Model 562),entertainment,"{""sku_reference"": ""SKU-438-562"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
563,item_6d683c70_563,Eco Console (Model 563),books,"{""sku_reference"": ""SKU-705-563"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.5}"
564,item_f7bce358_564,Smart Hub (Model 564),apparel,"{""sku_reference"": ""SKU-772-564"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.18}"
565,item_5e14821f_565,Premium Monitor (Model 565),entertainment,"{""sku_reference"": ""SKU-737-565"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
566,item_212f3e96_566,Ergonomic Gear (Model 566),home_goods,"{""sku_reference"": ""SKU-237-566"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
567,item_4e10f1d9_567,Classic Monitor (Model 567),electronics,"{""sku_reference"": ""SKU-123-567"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
568,item_e07d72f2_568,Ultra Kit (Model 568),apparel,"{""sku_reference"": ""SKU-763-568"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.54}"
569,item_e1ad2a19_569,Wireless Monitor (Model 569),apparel,"{""sku_reference"": ""SKU-560-569"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
570,item_900a8904_570,Vintage Gear (Model 570),electronics,"{""sku_reference"": ""SKU-449-570"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.16}"
571,item_274173d8_571,Wireless Monitor (Model 571),electronics,"{""sku_reference"": ""SKU-763-571"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
572,item_9751e146_572,Smart Hub (Model 572),apparel,"{""sku_reference"": ""SKU-135-572"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.14}"
573,item_3aed19df_573,Wireless Kit (Model 573),entertainment,"{""sku_reference"": ""SKU-877-573"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.27}"
574,item_7c4e95aa_574,Ergonomic Device (Model 574),books,"{""sku_reference"": ""SKU-804-574"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
575,item_8e7d3995_575,Wireless Monitor (Model 575),home_goods,"{""sku_reference"": ""SKU-747-575"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.58}"
576,item_11a4788e_576,Vintage Monitor (Model 576),entertainment,"{""sku_reference"": ""SKU-364-576"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.32}"
577,item_bfa9a0cb_577,Ergonomic Hub (Model 577),apparel,"{""sku_reference"": ""SKU-831-577"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
578,item_52d40d80_578,Smart Hub (Model 578),books,"{""sku_reference"": ""SKU-920-578"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
579,item_460e9876_579,Classic Hub (Model 579),fitness,"{""sku_reference"": ""SKU-579-579"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
580,item_f0a22f48_580,Eco Gear (Model 580),books,"{""sku_reference"": ""SKU-488-580"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.48}"
581,item_19f4b1f5_581,Ultra Gear (Model 581),entertainment,"{""sku_reference"": ""SKU-910-581"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
582,item_02226e94_582,Ergonomic Console (Model 582),books,"{""sku_reference"": ""SKU-516-582"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.57}"
583,item_9c699138_583,Smart Apparel (Model 583),entertainment,"{""sku_reference"": ""SKU-827-583"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.34}"
584,item_9983ed82_584,Vintage Apparel (Model 584),electronics,"{""sku_reference"": ""SKU-877-584"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.33}"
585,item_656ef064_585,Eco Hub (Model 585),home_goods,"{""sku_reference"": ""SKU-254-585"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
586,item_6b4612be_586,Classic Tracker (Model 586),apparel,"{""sku_reference"": ""SKU-999-586"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
587,item_d298a8fb_587,Eco Tracker (Model 587),entertainment,"{""sku_reference"": ""SKU-227-587"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
588,item_1339ac76_588,Classic Monitor (Model 588),electronics,"{""sku_reference"": ""SKU-654-588"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.21}"
589,item_0ea038ec_589,Premium Device (Model 589),fitness,"{""sku_reference"": ""SKU-490-589"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.43}"
590,item_da530f3f_590,Smart Monitor (Model 590),books,"{""sku_reference"": ""SKU-175-590"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.52}"
591,item_f88f5afe_591,Vintage Monitor (Model 591),home_goods,"{""sku_reference"": ""SKU-894-591"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
592,item_10ae7130_592,Smart Device (Model 592),apparel,"{""sku_reference"": ""SKU-441-592"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.34}"
593,item_0204ba03_593,Vintage Monitor (Model 593),electronics,"{""sku_reference"": ""SKU-928-593"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.36}"
594,item_4c440972_594,Premium Monitor (Model 594),books,"{""sku_reference"": ""SKU-267-594"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.49}"
595,item_53cca549_595,Classic Device (Model 595),electronics,"{""sku_reference"": ""SKU-664-595"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.31}"
596,item_75926b87_596,Premium Kit (Model 596),electronics,"{""sku_reference"": ""SKU-590-596"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.61}"
597,item_e8278acc_597,Vintage Kit (Model 597),fitness,"{""sku_reference"": ""SKU-829-597"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.15}"
598,item_8e2d03b9_598,Ultra Gear (Model 598),entertainment,"{""sku_reference"": ""SKU-934-598"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.29}"
599,item_94085fa9_599,Vintage Apparel (Model 599),books,"{""sku_reference"": ""SKU-745-599"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
600,item_b133ee78_600,Wireless Kit (Model 600),fitness,"{""sku_reference"": ""SKU-980-600"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.35}"
601,item_aa2d4c5f_601,Classic Device (Model 601),entertainment,"{""sku_reference"": ""SKU-444-601"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.41}"
602,item_73d3b77b_602,Ergonomic Monitor (Model 602),entertainment,"{""sku_reference"": ""SKU-641-602"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.48}"
603,item_99c80726_603,Wireless Monitor (Model 603),apparel,"{""sku_reference"": ""SKU-931-603"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.6}"
604,item_2c1fca60_604,Smart Console (Model 604),fitness,"{""sku_reference"": ""SKU-345-604"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
605,item_42ca7ecd_605,Wireless Pack (Model 605),apparel,"{""sku_reference"": ""SKU-929-605"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
606,item_ecae900e_606,Eco Device (Model 606),apparel,"{""sku_reference"": ""SKU-964-606"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
607,item_8cee8293_607,Ergonomic Hub (Model 607),apparel,"{""sku_reference"": ""SKU-611-607"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.34}"
608,item_2e3510e5_608,Ultra Device (Model 608),fitness,"{""sku_reference"": ""SKU-868-608"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
609,item_fc3cdc0f_609,Wireless Monitor (Model 609),fitness,"{""sku_reference"": ""SKU-380-609"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
610,item_019309e1_610,Eco Hub (Model 610),entertainment,"{""sku_reference"": ""SKU-481-610"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.33}"
611,item_0f9f7acd_611,Smart Apparel (Model 611),home_goods,"{""sku_reference"": ""SKU-428-611"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.41}"
612,item_8bbeb482_612,Premium Tracker (Model 612),fitness,"{""sku_reference"": ""SKU-555-612"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.46}"
613,item_56ebed46_613,Smart Console (Model 613),entertainment,"{""sku_reference"": ""SKU-697-613"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.38}"
614,item_ec3baddc_614,Ultra Gear (Model 614),apparel,"{""sku_reference"": ""SKU-397-614"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.27}"
615,item_54a52e0f_615,Eco Gear (Model 615),books,"{""sku_reference"": ""SKU-102-615"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
616,item_a9cfd496_616,Classic Pack (Model 616),fitness,"{""sku_reference"": ""SKU-296-616"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.6}"
617,item_4beb8352_617,Vintage Monitor (Model 617),electronics,"{""sku_reference"": ""SKU-374-617"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.47}"
618,item_4d0b8619_618,Vintage Hub (Model 618),apparel,"{""sku_reference"": ""SKU-285-618"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
619,item_6a07646f_619,Vintage Hub (Model 619),electronics,"{""sku_reference"": ""SKU-694-619"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.28}"
620,item_e0cfd83d_620,Smart Device (Model 620),electronics,"{""sku_reference"": ""SKU-490-620"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.47}"
621,item_6252de64_621,Wireless Apparel (Model 621),books,"{""sku_reference"": ""SKU-939-621"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.45}"
622,item_6bd4d380_622,Premium Tracker (Model 622),apparel,"{""sku_reference"": ""SKU-849-622"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
623,item_00399911_623,Ultra Hub (Model 623),home_goods,"{""sku_reference"": ""SKU-479-623"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.56}"
624,item_0ec14c3e_624,Eco Pack (Model 624),electronics,"{""sku_reference"": ""SKU-781-624"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.44}"
625,item_b17d9c71_625,Eco Device (Model 625),entertainment,"{""sku_reference"": ""SKU-503-625"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
626,item_f78ad17f_626,Classic Tracker (Model 626),books,"{""sku_reference"": ""SKU-178-626"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.48}"
627,item_28f1b1a0_627,Ultra Kit (Model 627),apparel,"{""sku_reference"": ""SKU-621-627"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
628,item_df0d7aaf_628,Ergonomic Pack (Model 628),home_goods,"{""sku_reference"": ""SKU-936-628"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.47}"
629,item_295f1d01_629,Wireless Apparel (Model 629),entertainment,"{""sku_reference"": ""SKU-543-629"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.16}"
630,item_a7f4f336_630,Smart Apparel (Model 630),books,"{""sku_reference"": ""SKU-849-630"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.36}"
631,item_4e715bcd_631,Vintage Apparel (Model 631),electronics,"{""sku_reference"": ""SKU-976-631"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.23}"
632,item_39d84c94_632,Premium Monitor (Model 632),fitness,"{""sku_reference"": ""SKU-963-632"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.23}"
633,item_8754664f_633,Classic Tracker (Model 633),apparel,"{""sku_reference"": ""SKU-642-633"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
634,item_a2eb8310_634,Premium Tracker (Model 634),apparel,"{""sku_reference"": ""SKU-751-634"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.62}"
635,item_814c2990_635,Wireless Kit (Model 635),books,"{""sku_reference"": ""SKU-844-635"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.49}"
636,item_4a3d7a6d_636,Smart Console (Model 636),fitness,"{""sku_reference"": ""SKU-744-636"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.6}"
637,item_88846daf_637,Smart Apparel (Model 637),fitness,"{""sku_reference"": ""SKU-243-637"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
638,item_4a45e7a0_638,Wireless Monitor (Model 638),electronics,"{""sku_reference"": ""SKU-159-638"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.39}"
639,item_2573d286_639,Smart Monitor (Model 639),electronics,"{""sku_reference"": ""SKU-370-639"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.17}"
640,item_c8acac07_640,Classic Gear (Model 640),books,"{""sku_reference"": ""SKU-247-640"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.26}"
641,item_db72b2f0_641,Classic Kit (Model 641),entertainment,"{""sku_reference"": ""SKU-824-641"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.14}"
642,item_c8af8030_642,Vintage Monitor (Model 642),electronics,"{""sku_reference"": ""SKU-698-642"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.13}"
643,item_60966826_643,Eco Hub (Model 643),fitness,"{""sku_reference"": ""SKU-151-643"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.25}"
644,item_ce46730c_644,Vintage Hub (Model 644),fitness,"{""sku_reference"": ""SKU-728-644"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.55}"
645,item_50f2d39b_645,Ultra Monitor (Model 645),home_goods,"{""sku_reference"": ""SKU-915-645"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
646,item_b6ea1e3a_646,Ergonomic Console (Model 646),entertainment,"{""sku_reference"": ""SKU-807-646"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.51}"
647,item_2cf9c381_647,Premium Hub (Model 647),home_goods,"{""sku_reference"": ""SKU-473-647"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.33}"
648,item_685e11cb_648,Smart Gear (Model 648),books,"{""sku_reference"": ""SKU-243-648"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.16}"
649,item_64e71c6f_649,Vintage Monitor (Model 649),electronics,"{""sku_reference"": ""SKU-285-649"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
650,item_30d7e5b6_650,Ergonomic Kit (Model 650),entertainment,"{""sku_reference"": ""SKU-684-650"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.1}"
651,item_29eb8b09_651,Vintage Console (Model 651),fitness,"{""sku_reference"": ""SKU-278-651"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.25}"
652,item_c280a619_652,Ultra Kit (Model 652),entertainment,"{""sku_reference"": ""SKU-580-652"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.42}"
653,item_2040b024_653,Ultra Pack (Model 653),entertainment,"{""sku_reference"": ""SKU-650-653"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.44}"
654,item_99152dae_654,Eco Pack (Model 654),fitness,"{""sku_reference"": ""SKU-223-654"", ""inventory_status"": ""backorder"", ""margin_rating"": 0.32}"
655,item_b3963bd4_655,Smart Apparel (Model 655),electronics,"{""sku_reference"": ""SKU-457-655"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.57}"
656,item_cc1532d0_656,Ergonomic Kit (Model 656),fitness,"{""sku_reference"": ""SKU-285-656"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.61}"
657,item_f52f37dc_657,Smart Apparel (Model 657),apparel,"{""sku_reference"": ""SKU-573-657"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.11}"
658,item_2f9ac561_658,Ergonomic Console (Model 658),electronics,"{""sku_reference"": ""SKU-284-658"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.53}"
659,item_c10f481a_659,Classic Apparel (Model 659),fitness,"{""sku_reference"": ""SKU-426-659"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.55}"
660,item_b99d0999_660,Ergonomic Kit (Model 660),fitness,"{""sku_reference"": ""SKU-782-660"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.63}"
661,item_10160497_661,Classic Apparel (Model 661),fitness,"{""sku_reference"": ""SKU-930-661"", ""inventory_status"": ""low_stock"", ""margin_rating"": 0.35}"
662,item_53db1597_662,Premium Kit (Model 662),apparel,"{""sku_reference"": ""SKU-494-662"", ""inventory_status"": ""in_stock"", ""margin_rating"": 0.19}"
